case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature
Case 468,14,0 2 6 14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,56,56
Case 4574,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,58
Case 4574,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,58
Case 4574,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,58,58
Case 869,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 869,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,33
Case 869,4,0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 994,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,53
Case 994,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,53
Case 994,10,0 0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,53,53
Case 4441,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,52
Case 4441,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,52
Case 4441,9,0 9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,52,52
Case 4454,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,47
Case 4454,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,47
Case 4454,13,0 0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,47
Case 4454,14,0 0 13 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,47
Case 4454,30,0 0 13 14 30 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,47,47
Case 928,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,51
Case 928,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,51
Case 928,21,0 0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,51,51
Case 4302,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,52
Case 4302,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,52
Case 4302,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,52,52
Case 579,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 579,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,46
Case 579,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 4382,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,45
Case 4382,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,45
Case 4382,13,0 4 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,45,45
Case 832,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,58
Case 832,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,58
Case 832,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,58,58
Case 4346,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 4346,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,43
Case 4346,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 442,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 442,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,43
Case 442,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 4571,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 4571,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,43
Case 4571,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 4405,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,43
Case 4405,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,43
Case 4405,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 842,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,40
Case 842,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,40
Case 842,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,40,40
Case 956,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 956,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,59
Case 956,14,0 0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 843,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,54
Case 843,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,54
Case 843,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,54,54
Case 667,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 667,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,43
Case 667,13,0 0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 4360,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 4360,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,43
Case 4360,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 922,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 922,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,44
Case 922,13,0 0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,44
Case 922,19,0 0 13 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,29,44
Case 922,29,0 0 13 19 29 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,29,44
Case 922,29,0 0 13 19 29 29 -1 -1 -1 -1 -1 -1 -1 -1,6,44,44
Case 4406,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 4406,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,43
Case 4406,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,13,43
Case 4406,13,0 0 0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,43,43
Case 85,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 85,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,43
Case 85,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43
Case 460,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,34
Case 460,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,34
Case 460,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,34,34
Case 900,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,24,40
Case 900,24,0 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,24,40
Case 900,24,0 24 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,25,40
Case 900,25,0 24 24 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,25,40
Case 900,25,0 24 24 25 25 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,40,40
Case 647,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32
Case 647,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,32
Case 647,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 699,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,40
Case 699,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,40
Case 699,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,40
Case 699,1,0 0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,10,40
Case 699,10,0 0 1 1 10 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,10,40
Case 699,10,0 0 1 1 10 10 -1 -1 -1 -1 -1 -1 -1 -1,6,40,40
Case 517,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,41
Case 517,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,41
Case 517,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,41
Case 517,8,0 0 0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,16,41
Case 517,16,0 0 0 8 16 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,16,41
Case 517,16,0 0 0 8 16 16 -1 -1 -1 -1 -1 -1 -1 -1,6,41,41
Case 500,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,18,49
Case 500,18,0 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,19,49
Case 500,19,0 18 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,49,49
Case 4434,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 4434,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,35
Case 4434,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,11,35
Case 4434,11,0 0 6 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,11,35
Case 4434,11,0 0 6 11 11 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,17,35
Case 4434,17,0 0 6 11 11 17 -1 -1 -1 -1 -1 -1 -1 -1,6,20,35
Case 4434,20,0 0 6 11 11 17 20 -1 -1 -1 -1 -1 -1 -1,7,35,35
Case 4404,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,39
Case 4404,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,39
Case 4404,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,39
Case 4404,8,0 0 3 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,24,39
Case 4404,24,0 0 3 8 24 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,39,39
Case 802,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 802,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,37
Case 802,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 646,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,30
Case 646,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 646,15,0 0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,30
Case 646,15,0 0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,15,30
Case 646,15,0 0 15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,30,30
Case 4391,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,49
Case 4391,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,49
Case 4391,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,49,49
Case 449,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,49
Case 449,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,49
Case 449,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,49
Case 449,1,0 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,49
Case 449,1,0 0 0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,49,49
Case 584,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,41
Case 584,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,41
Case 584,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,41
Case 584,3,0 0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,8,41
Case 584,8,0 0 0 3 8 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,15,41
Case 584,15,0 0 0 3 8 15 -1 -1 -1 -1 -1 -1 -1 -1,6,15,41
Case 584,15,0 0 0 3 8 15 15 -1 -1 -1 -1 -1 -1 -1,7,41,41
Case 443,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32
Case 443,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,32
Case 443,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,32
Case 443,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32
Case 658,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,30
Case 658,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,30
Case 658,13,0 0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,30,30
Case 993,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 993,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,33
Case 993,13,0 0 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,33
Case 993,15,0 0 13 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,15,33
Case 993,15,0 0 13 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,33,33
Case 904,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,42
Case 904,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,42
Case 904,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,42,42
Case 597,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,32
Case 597,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 597,17,0 3 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 476,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,31
Case 476,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,31
Case 476,9,0 9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,31
Case 476,16,0 9 9 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,16,31
Case 476,16,0 9 9 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,31,31
Case 636,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43
Case 636,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,43
Case 636,8,0 0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,43
Case 636,8,0 0 8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,28,43
Case 636,28,0 0 8 8 28 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,28,43
Case 636,28,0 0 8 8 28 28 -1 -1 -1 -1 -1 -1 -1 -1,6,43,43
Case 822,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32
Case 822,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,32
Case 822,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 489,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,34
Case 489,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,34
Case 489,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,34,34
Case 518,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,42
Case 518,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,42
Case 518,10,0 0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,27,42
Case 518,27,0 0 10 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,27,42
Case 518,27,0 0 10 27 27 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,42,42
Case 4399,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4399,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 4399,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,31
Case 4399,2,0 0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31
Case 4318,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,30
Case 4318,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,30
Case 4318,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,30,30
Case 789,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 789,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 789,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4432,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 4432,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 4432,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 494,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50
Case 494,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,50
Case 494,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,50,50
Case 513,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 513,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,37
Case 513,4,0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 848,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 848,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,12,33
Case 848,12,0 0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 619,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,36
Case 619,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,36
Case 619,21,0 0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,36,36
Case 605,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 605,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31
Case 605,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 692,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,55
Case 692,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,55
Case 692,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,55,55
Case 60,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,51
Case 60,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,51
Case 60,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,51
Case 60,6,0 0 1 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,6,51
Case 60,6,0 0 1 6 6 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,51,51
Case 828,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 828,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 828,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,12,33
Case 828,12,0 0 0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,18,33
Case 828,18,0 0 0 12 18 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,33,33
Case 4380,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50
Case 4380,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,35,50
Case 4380,35,0 0 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,50,50
Case 908,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 908,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,38
Case 908,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38
Case 4349,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 4349,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,44
Case 4349,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 475,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59
Case 475,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59
Case 475,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59
Case 536,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 536,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,33
Case 536,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 4330,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,11,49
Case 4330,11,0 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,49
Case 4330,11,0 11 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,34,49
Case 4330,34,0 11 11 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,49,49
Case 64,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,36
Case 64,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,36
Case 64,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,12,36
Case 64,12,0 0 0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,12,36
Case 64,12,0 0 0 12 12 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,21,36
Case 64,21,0 0 0 12 12 21 -1 -1 -1 -1 -1 -1 -1 -1,6,21,36
Case 64,21,0 0 0 12 12 21 21 -1 -1 -1 -1 -1 -1 -1,7,36,36
Case 534,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37
Case 534,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,37
Case 534,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 4502,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,52
Case 4502,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,52
Case 4502,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,52,52
Case 580,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 580,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,46
Case 580,2,0 0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 4521,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,46
Case 4521,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,46
Case 4521,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,46,46
Case 944,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,50
Case 944,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,50
Case 944,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,50
Case 944,5,0 0 0 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,50
Case 944,5,0 0 0 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,6,50
Case 944,6,0 0 0 5 5 6 -1 -1 -1 -1 -1 -1 -1 -1,6,8,50
Case 944,8,0 0 0 5 5 6 8 -1 -1 -1 -1 -1 -1 -1,7,8,50
Case 944,8,0 0 0 5 5 6 8 8 -1 -1 -1 -1 -1 -1,8,50,50
Case 942,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,52
Case 942,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,52
Case 942,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,52,52
