case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature,day_of_week,day_of_week##Prefix,day_of_week##Prefix Length,day_of_week##Next-Feature,day_of_week##Last-Feature,hour_of_day,hour_of_day##Prefix,hour_of_day##Prefix Length,hour_of_day##Next-Feature,hour_of_day##Last-Feature
Case 3852,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,24,54,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,2,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,14
Case 3852,24,0 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,24,54,0,4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,2,14,9 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,14
Case 3852,24,0 24 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,54,54,0,4 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,2,14,9 14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,14
Case 3853,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,5,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,10
Case 3853,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59,3,2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,5,8,10 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,10
Case 3853,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59,3,2 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,5,8,10 8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,10
Case 3854,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,4,7,7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,7
Case 3854,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,35,35,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,4,10,7 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,7
Case 3855,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,36,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,2,8,8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,7
Case 3855,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,36,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,2,15,8 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,7
Case 3855,3,0 1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,36,36,3,0 1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,2,15,8 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,7
Case 3856,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,55,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,3,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,13
Case 3856,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,55,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,3,12,9 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,13
Case 3856,10,0 0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,55,0,4 4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,3,13,9 12 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,13,13
Case 3856,10,0 0 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,55,55,0,4 4 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,3,13,9 12 13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,13,13
Case 3857,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,52,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,4,8,8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,13,10
Case 3857,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,52,2,1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,4,13,8 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,10
Case 3857,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,52,2,1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,4,13,8 13 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,10
Case 3857,37,0 1 1 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,52,52,3,1 2 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,4,4,10,8 13 13 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,10,10
Case 3858,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,5,16,16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,16
Case 3858,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,43,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,5,16,16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,16
Case 3858,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43,3,3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,5,16,16 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,16
Case 3859,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,3,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,9
Case 3859,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,44,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,3,14,9 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,12,9
Case 3859,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44,2,1 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,3,12,9 14 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 386,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,37,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,3,8,8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,8
Case 386,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,37,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,3,8,8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,8
Case 386,3,0 0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,37,4,1 1 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,3,13,8 8 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,8
Case 386,6,0 0 3 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,7,37,1,1 1 4 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,3,8,8 8 13 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,8,8
Case 386,7,0 0 3 6 7 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,37,37,1,1 1 4 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,3,3,8,8 8 13 8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,8,8
Case 3860,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,2,8,8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,14
Case 3860,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,44,44,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,2,8,8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,14
Case 3861,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,1,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,10
Case 3861,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,33,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,1,10,9 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,10
Case 3861,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,33,3,3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,1,16,9 10 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,16,10
Case 3861,7,0 0 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33,3,3 3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,1,16,9 10 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,10,10
Case 3862,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,3,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,9
Case 3862,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,3,9,9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,9
Case 3862,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31,1,0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,3,8,9 9 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 3863,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,3,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,10
Case 3863,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,31,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,3,10,10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,10
Case 3863,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,3,10,10 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,10
Case 3864,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,30,56,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,5,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,15
Case 3864,30,0 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,41,56,0,4 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,5,10,15 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,15
Case 3864,41,0 30 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,56,56,4,4 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,5,15,15 10 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,15
Case 3865,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,53,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,5,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,9
Case 3865,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,53,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,5,9,15 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,9
Case 3865,7,0 3 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,53,1,0 4 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,5,8,15 9 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 3865,38,0 3 7 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,53,53,4,0 4 1 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,5,9,15 9 8 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,9,9
Case 3866,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,59,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,6,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,9
Case 3866,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,59,4,3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,6,8,9 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,9
Case 3866,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,59,59,4,3 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,6,8,9 8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 3867,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,3,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,14
Case 3867,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,38,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,3,9,9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,14
Case 3867,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,38,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,3,14,9 9 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,14
Case 3867,1,0 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,38,38,1,0 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,3,3,9,9 9 14 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,14,14
Case 3868,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,44,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,4,9,9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,9
Case 3868,8,0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,44,4,2 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,4,9,9 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,9
Case 3868,9,0 8 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44,4,2 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,4,16,9 9 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 3869,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,38,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,5,15,15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,10
Case 3869,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,38,3,1 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,5,9,15 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,10
Case 3869,1,0 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,38,3,1 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,5,13,15 9 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,10
Case 3869,2,0 1 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,38,38,4,1 3 3 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,5,8,15 9 13 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,10,10
Case 387,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,6,12,12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,2
Case 387,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,31,2,2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,6,12,12 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,2
Case 387,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,31,3,2 2 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,3,6,10,12 12 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,2
Case 387,7,0 0 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31,3,2 2 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,6,6,10,12 12 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,2,2
Case 3870,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,44,4,4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,6,13,13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,13
Case 3870,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,44,44,4,4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,6,9,13 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,13,13
Case 3871,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,33,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,1,11,11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,12
Case 3871,3,0 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,33,0,3 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,1,8,11 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,12
Case 3871,5,0 3 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33,1,3 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,1,14,11 8 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,12,12
Case 3872,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,6,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,10
Case 3872,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,38,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,3,6,10,10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,10
Case 3872,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,38,3,3 3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,6,6,9,10 10 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,10
Case 3873,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,32,1,1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,6,8,8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,7
Case 3873,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,32,1,1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,6,8,8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,7
Case 3873,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,0,32,1,1 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,6,16,8 8 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,7
Case 3873,0,0 0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,1,32,2,1 1 1 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,2,6,8,8 8 16 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,10,7
Case 3873,1,0 0 0 0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,32,32,2,1 1 1 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,6,6,10,8 8 16 8 10 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,7,7
Case 3874,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,40,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,3,2,14,14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,11
Case 3874,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,40,3,3 3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,1,2,15,14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,11
Case 3874,4,0 0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,25,40,1,3 3 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,1,2,8,14 15 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,11,11
Case 3874,25,0 0 4 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,40,40,1,3 3 1 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,2,2,11,14 15 8 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,11,11
Case 3875,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,31,2,2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,5,12,12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,14
Case 3875,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,31,1,2 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,5,12,12 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,14
Case 3875,15,0 6 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,31,4,2 1 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,4,5,7,12 12 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,8,14
Case 3875,15,0 6 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,31,31,4,2 1 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,5,5,8,12 12 7 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,14,14
Case 3876,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,43,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,2,10,10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,11,9
Case 3876,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,43,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,2,11,10 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,11,9
Case 3876,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,43,43,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,2,2,11,10 11 11 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,9,9
Case 3877,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,5,32,3,3 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,1,12,12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,9
