case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 973,4,9 11 11 4 11 4 0 0 0 0 0 0 0 0,6,3,1
Case 973,4,9 11 11 4 11 4 4 0 0 0 0 0 0 0,7,3,1
Case 973,4,9 11 11 4 11 4 4 4 0 0 0 0 0 0,8,2,1
Case 735,16,16 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,1
Case 735,17,16 17 0 0 0 0 0 0 0 0 0 0 0 0,2,18,1
Case 735,17,16 17 17 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4384,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,1
Case 4384,16,9 16 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 4384,16,9 16 16 0 0 0 0 0 0 0 0 0 0 0,3,16,1
Case 4384,16,9 16 16 16 0 0 0 0 0 0 0 0 0 0,4,16,1
Case 4384,16,9 16 16 16 16 0 0 0 0 0 0 0 0 0,5,16,1
Case 4384,16,9 16 16 16 16 16 0 0 0 0 0 0 0 0,6,16,1
Case 4384,16,9 16 16 16 16 16 16 0 0 0 0 0 0 0,7,2,1
Case 798,16,16 0 0 0 0 0 0 0 0 0 0 0 0 0,1,13,1
Case 798,12,16 12 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 798,7,16 12 7 0 0 0 0 0 0 0 0 0 0 0,3,14,1
Case 798,13,16 12 7 13 0 0 0 0 0 0 0 0 0 0,4,14,1
Case 798,13,16 12 7 13 13 0 0 0 0 0 0 0 0 0,5,2,1
Case 798,20,16 12 7 13 13 20 0 0 0 0 0 0 0 0,6,2,1
Case 798,20,16 12 7 13 13 20 20 0 0 0 0 0 0 0,7,14,1
Case 798,13,16 12 7 13 13 20 20 13 0 0 0 0 0 0,8,14,1
Case 798,13,16 12 7 13 13 20 20 13 13 0 0 0 0 0,9,2,1
Case 992,16,16 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 992,7,16 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 992,7,16 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4428,15,15 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 4428,15,15 15 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 4428,15,15 15 15 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 919,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 919,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 919,13,4 4 13 0 0 0 0 0 0 0 0 0 0 0,3,14,1
Case 919,13,4 4 13 13 0 0 0 0 0 0 0 0 0 0,4,14,1
Case 919,13,4 4 13 13 13 0 0 0 0 0 0 0 0 0,5,2,1
Case 665,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 665,7,4 7 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 665,15,4 7 15 0 0 0 0 0 0 0 0 0 0 0,3,15,1
Case 665,15,4 7 15 15 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 985,14,14 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,1
Case 985,17,14 17 0 0 0 0 0 0 0 0 0 0 0 0,2,18,1
Case 985,17,14 17 17 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4307,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4307,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4307,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 610,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 610,7,13 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 610,7,13 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 926,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 926,7,13 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 926,7,13 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 540,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,1
Case 540,11,13 11 0 0 0 0 0 0 0 0 0 0 0 0,2,11,1
Case 540,11,13 11 11 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4561,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4561,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4561,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4561,20,3 3 3 20 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4561,20,3 3 3 20 20 0 0 0 0 0 0 0 0 0,5,5,1
Case 4561,3,3 3 3 20 20 3 0 0 0 0 0 0 0 0,6,5,1
Case 4561,3,3 3 3 20 20 3 3 0 0 0 0 0 0 0,7,2,1
Case 771,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 771,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 771,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 771,3,3 3 3 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 830,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 830,13,13 13 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 830,16,13 13 16 0 0 0 0 0 0 0 0 0 0 0,3,16,1
Case 830,16,13 13 16 16 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 917,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 917,9,7 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 917,9,7 9 9 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 585,14,14 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,1
Case 585,14,14 14 0 0 0 0 0 0 0 0 0 0 0 0,2,20,1
Case 585,14,14 14 14 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 759,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 759,7,9 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 759,7,9 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 759,7,9 7 7 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 662,14,14 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 662,15,14 15 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 662,15,14 15 15 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 833,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 833,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 833,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 833,3,3 3 3 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4514,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4514,7,13 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4514,7,13 7 7 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 4514,9,13 7 7 9 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 4514,9,13 7 7 9 9 0 0 0 0 0 0 0 0 0,5,2,1
Case 925,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 925,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 925,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 661,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 661,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 661,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 661,3,3 3 3 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 815,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 815,15,13 15 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 815,15,13 15 15 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4510,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 4510,13,13 13 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 4510,13,13 13 13 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4500,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4500,3,13 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4500,3,13 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4402,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 4402,13,9 13 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 4402,13,9 13 13 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 4402,7,9 13 13 7 0 0 0 0 0 0 0 0 0 0,4,14,1
Case 4402,13,9 13 13 7 13 0 0 0 0 0 0 0 0 0,5,14,1
Case 4402,13,9 13 13 7 13 13 0 0 0 0 0 0 0 0,6,2,1
Case 88,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 88,13,3 13 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 88,13,3 13 13 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 88,3,3 13 13 3 0 0 0 0 0 0 0 0 0 0,4,5,1
Case 88,3,3 13 13 3 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 965,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 965,4,9 4 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 965,16,9 4 16 0 0 0 0 0 0 0 0 0 0 0,3,16,1
Case 965,16,9 4 16 16 0 0 0 0 0 0 0 0 0 0,4,16,1
Case 965,16,9 4 16 16 16 0 0 0 0 0 0 0 0 0,5,2,1
Case 509,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 509,7,9 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 509,7,9 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 509,7,9 7 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 509,7,9 7 7 7 7 0 0 0 0 0 0 0 0 0,5,7,1
Case 509,7,9 7 7 7 7 7 0 0 0 0 0 0 0 0,6,2,1
Case 977,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 977,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 977,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 977,3,9 9 9 3 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 977,9,9 9 9 3 9 0 0 0 0 0 0 0 0 0,5,2,1
Case 890,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 890,4,9 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 890,4,9 4 4 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 890,7,9 4 4 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 890,7,9 4 4 7 7 0 0 0 0 0 0 0 0 0,5,7,1
Case 890,7,9 4 4 7 7 7 0 0 0 0 0 0 0 0,6,7,1
Case 890,7,9 4 4 7 7 7 7 0 0 0 0 0 0 0,7,7,1
Case 890,7,9 4 4 7 7 7 7 7 0 0 0 0 0 0,8,2,1
Case 907,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 907,4,9 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 907,4,9 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 907,4,9 4 4 4 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 907,4,9 4 4 4 4 0 0 0 0 0 0 0 0 0,5,2,1
Case 690,16,16 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 690,7,16 7 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 690,4,16 7 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 690,4,16 7 4 4 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4331,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 4331,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 4331,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4451,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4451,7,13 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4451,7,13 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 889,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 889,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 889,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,14,1
Case 889,13,7 7 7 13 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 781,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 781,7,13 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 781,7,13 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 781,7,13 7 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 781,7,13 7 7 7 7 0 0 0 0 0 0 0 0 0,5,7,1
Case 781,7,13 7 7 7 7 7 0 0 0 0 0 0 0 0,6,2,1
Case 4321,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 4321,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 4321,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 450,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 450,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 450,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4442,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4442,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4442,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 4442,7,7 7 7 7 0 0 0 0 0 0 0 0 0 0,4,14,1
Case 4442,13,7 7 7 7 13 0 0 0 0 0 0 0 0 0,5,7,1
Case 4442,7,7 7 7 7 13 7 0 0 0 0 0 0 0 0,6,7,1
Case 4442,7,7 7 7 7 13 7 7 0 0 0 0 0 0 0,7,14,1
Case 4442,13,7 7 7 7 13 7 7 13 0 0 0 0 0 0,8,14,1
Case 4442,13,7 7 7 7 13 7 7 13 13 0 0 0 0 0,9,2,1
Case 774,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 774,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 774,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 774,7,7 7 7 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 53,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 53,3,7 3 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 53,16,7 3 16 0 0 0 0 0 0 0 0 0 0 0,3,16,1
Case 53,16,7 3 16 16 0 0 0 0 0 0 0 0 0 0,4,16,1
Case 53,16,7 3 16 16 16 0 0 0 0 0 0 0 0 0,5,7,1
Case 53,7,7 3 16 16 16 7 0 0 0 0 0 0 0 0,6,2,1
Case 713,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 713,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 713,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 713,7,3 3 3 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4462,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4462,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4462,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 948,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 948,13,7 13 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 948,7,7 13 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 948,7,7 13 7 7 0 0 0 0 0 0 0 0 0 0,4,14,1
Case 948,13,7 13 7 7 13 0 0 0 0 0 0 0 0 0,5,14,1
Case 948,13,7 13 7 7 13 13 0 0 0 0 0 0 0 0,6,2,1
Case 640,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 640,13,3 13 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 640,13,3 13 13 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 642,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 642,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 642,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 642,9,7 7 7 9 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 852,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 852,13,13 13 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 852,13,13 13 13 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4356,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4356,7,4 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4356,7,4 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 4356,7,4 7 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 4356,7,4 7 7 7 7 0 0 0 0 0 0 0 0 0,5,2,1
Case 57,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 57,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 57,4,4 4 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 966,10,10 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 966,9,10 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 966,9,10 9 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 966,9,10 9 9 9 0 0 0 0 0 0 0 0 0 0,4,8,1
Case 966,9,10 9 9 9 9 0 0 0 0 0 0 0 0 0,5,2,1
Case 873,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 873,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 873,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 895,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 895,7,3 7 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 895,3,3 7 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 895,3,3 7 3 3 0 0 0 0 0 0 0 0 0 0,4,5,1
Case 895,3,3 7 3 3 3 0 0 0 0 0 0 0 0 0,5,7,1
Case 895,7,3 7 3 3 3 7 0 0 0 0 0 0 0 0,6,2,1
Case 4486,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4486,7,13 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4486,7,13 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 903,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 903,7,13 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 903,7,13 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 903,7,13 7 7 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 786,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 786,7,3 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 786,7,3 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 786,7,3 7 7 7 0 0 0 0 0 0 0 0 0 0,4,14,1
Case 786,13,3 7 7 7 13 0 0 0 0 0 0 0 0 0,5,2,1
Case 4366,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,15,1
Case 4366,15,7 15 0 0 0 0 0 0 0 0 0 0 0 0,2,15,1
Case 4366,15,7 15 15 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 801,13,13 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,1
Case 801,13,13 13 0 0 0 0 0 0 0 0 0 0 0 0,2,14,1
Case 801,13,13 13 13 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 913,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 913,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 913,9,9 9 9 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 617,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,1
Case 617,16,7 16 0 0 0 0 0 0 0 0 0 0 0 0,2,16,1
Case 617,16,7 16 16 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 779,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 779,7,3 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 779,7,3 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 779,7,3 7 7 7 0 0 0 0 0 0 0 0 0 0,4,7,1
Case 779,7,3 7 7 7 7 0 0 0 0 0 0 0 0 0,5,2,1
Case 4316,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4316,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4316,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4303,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4303,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4303,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 4303,3,3 3 3 3 0 0 0 0 0 0 0 0 0 0,4,5,1
Case 4303,3,3 3 3 3 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 837,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 837,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 837,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4573,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4573,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4573,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 4573,3,3 3 3 3 0 0 0 0 0 0 0 0 0 0,4,5,1
Case 4573,3,3 3 3 3 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 4470,10,10 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4470,3,10 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4470,3,10 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4520,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4520,7,3 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4520,7,3 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 44,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 44,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 44,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 452,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 452,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 452,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 48,16,16 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 48,7,16 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 48,7,16 7 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 48,7,16 7 7 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 576,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 576,4,3 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 576,4,3 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 576,4,3 4 4 4 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4306,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4306,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4306,4,4 4 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 851,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 851,7,3 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 851,7,3 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4480,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4480,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4480,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4425,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4425,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4425,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4393,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4393,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4393,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 582,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 582,4,9 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 582,4,9 4 4 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 582,4,9 4 4 4 0 0 0 0 0 0 0 0 0 0,4,11,1
Case 582,11,9 4 4 4 11 0 0 0 0 0 0 0 0 0,5,3,1
Case 582,4,9 4 4 4 11 4 0 0 0 0 0 0 0 0,6,3,1
Case 582,4,9 4 4 4 11 4 4 0 0 0 0 0 0 0,7,2,1
Case 84,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 84,3,3 3 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 84,3,3 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 912,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,8,1
Case 912,9,9 9 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 912,7,9 9 7 0 0 0 0 0 0 0 0 0 0 0,3,7,1
Case 912,7,9 9 7 7 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 871,7,7 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 871,7,7 7 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 871,7,7 7 7 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4488,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,7,1
Case 4488,7,9 7 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 4488,3,9 7 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 590,9,9 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 590,4,9 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 590,4,9 4 4 0 0 0 0 0 0 0 0 0 0 0,3,2,1
