case_id,concept_name,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 4012,2,4 4 2 5 2 0 0 0 0 0 0 0 0 0,5,4,1
Case 4012,5,4 4 2 5 2 5 0 0 0 0 0 0 0 0,6,1,1
Case 4012,3,4 4 2 5 2 5 3 0 0 0 0 0 0 0,7,2,1
Case 4011,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4011,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4011,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3990,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3990,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3990,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3991,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3991,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3991,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3992,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3992,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 3992,7,4 2 7 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 3992,3,4 2 7 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 3993,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3993,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 3993,2,4 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 3993,2,4 2 2 2 0 0 0 0 0 0 0 0 0 0,4,4,1
Case 3993,5,4 2 2 2 5 0 0 0 0 0 0 0 0 0,5,3,1
Case 3993,2,4 2 2 2 5 2 0 0 0 0 0 0 0 0,6,1,1
Case 3993,3,4 2 2 2 5 2 3 0 0 0 0 0 0 0,7,2,1
Case 3994,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 3994,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 3994,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 3994,5,4 4 2 5 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 3994,2,4 4 2 5 2 0 0 0 0 0 0 0 0 0,5,1,1
Case 3994,3,4 4 2 5 2 3 0 0 0 0 0 0 0 0,6,2,1
Case 3995,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3995,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 3995,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 3995,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 3996,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3996,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3996,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3997,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3997,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3997,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3998,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3998,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3998,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3999,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3999,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3999,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 40,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 40,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 40,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 400,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 400,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 400,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4000,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4000,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4000,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4001,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4001,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4001,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4002,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4002,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4002,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4003,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4003,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4003,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4003,3,4 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4004,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4004,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4004,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4005,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4005,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4005,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4005,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4006,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4006,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4006,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4006,2,4 2 5 2 0 0 0 0 0 0 0 0 0 0,4,4,1
Case 4006,5,4 2 5 2 5 0 0 0 0 0 0 0 0 0,5,1,1
Case 4006,3,4 2 5 2 5 3 0 0 0 0 0 0 0 0,6,2,1
Case 4007,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4007,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4007,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4007,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4008,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4008,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4008,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4008,2,4 2 5 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 4008,3,4 2 5 2 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 4009,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4009,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4009,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4009,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 401,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 401,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 401,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4010,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4010,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4010,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4010,3,4 2 3 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4037,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4037,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4037,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 399,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 399,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 399,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4038,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4038,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4038,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4038,2,4 2 5 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 4038,3,4 2 5 2 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 404,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 404,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 404,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4067,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4067,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4067,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4068,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4068,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4068,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4069,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4069,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4069,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 407,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 407,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 407,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 407,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4070,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4070,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4070,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4071,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4071,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4071,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4072,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4072,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4072,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4073,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4073,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4073,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4073,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4074,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4074,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4074,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4074,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4075,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4075,4,8 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4075,2,8 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4075,3,8 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4076,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4076,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4076,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4066,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4066,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4066,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4077,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4077,4,8 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4077,2,8 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4077,3,8 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4079,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4079,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4079,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 408,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 408,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 408,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 408,5,4 4 2 5 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 408,3,4 4 2 5 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 4080,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4080,3,4 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4080,3,4 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4081,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,3
Case 4081,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,3
Case 4081,3,3 0 0 0 0 0 0 0 0 0 0 0 0 0,1,2,1
Case 4082,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4082,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,1
Case 4082,7,4 2 7 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4082,3,4 2 7 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4083,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4083,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4083,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4084,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4084,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4084,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4084,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4085,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4085,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4085,3,4 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4086,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4086,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4086,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4086,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4087,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4087,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4087,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4087,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4088,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4088,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4088,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4078,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4078,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4078,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4065,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4065,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4065,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4065,3,4 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4064,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4064,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4064,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4064,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4063,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4063,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4063,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4040,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4040,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4040,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4040,2,4 2 5 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 4040,3,4 2 5 2 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 4041,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4041,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4041,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4042,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4042,3,4 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4043,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4043,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4043,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4044,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4044,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4044,2,4 2 2 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 4044,9,4 2 2 9 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 4044,3,4 2 2 9 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 4045,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4045,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4045,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4046,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4046,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4046,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4047,8,8 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4047,4,8 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4047,2,8 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4047,3,8 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4048,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4048,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4048,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4049,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4049,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4049,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 4049,2,4 2 5 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 4049,3,4 2 5 2 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 405,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 405,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 405,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 405,2,4 2 3 2 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 405,3,4 2 3 2 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 4050,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4050,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4050,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4050,3,4 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4051,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4051,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4051,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4052,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4052,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4052,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4053,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4053,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4053,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4053,3,4 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4054,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4054,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4054,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4055,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4055,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4055,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4056,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 4056,3,4 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 4057,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4057,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4057,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4058,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4058,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4058,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4058,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4059,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 4059,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 4059,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 4059,5,4 4 2 5 0 0 0 0 0 0 0 0 0 0,4,3,1
Case 4059,2,4 4 2 5 2 0 0 0 0 0 0 0 0 0,5,1,1
Case 4059,3,4 4 2 5 2 3 0 0 0 0 0 0 0 0,6,2,1
Case 406,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 406,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 406,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 406,3,4 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4060,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4060,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 4060,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 4060,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 4061,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4061,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4061,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4062,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4062,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4062,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 4039,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 4039,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 4039,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3989,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3989,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3989,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3988,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 3988,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 3988,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 3988,3,4 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 3987,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 3987,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 3987,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 3987,3,4 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 3912,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3912,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 3912,5,4 2 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 3912,3,4 2 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 3913,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3913,3,4 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3914,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3914,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3914,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3915,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 3915,2,4 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 3915,3,4 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 3916,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 3916,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 3917,4,4 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 3917,4,4 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 3917,2,4 4 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 3917,3,4 4 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
