case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 171,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,14,1
Case 171,11,0 0 0 0 0 0 0 0 0 0 0 0 5 11,2,14,1
Case 171,11,0 0 0 0 0 0 0 0 0 0 0 5 11 11,3,3,1
Case 171,5,0 0 0 0 0 0 0 0 0 0 5 11 11 5,4,1,1
Case 1710,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,8,1
Case 1710,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,8,1
Case 1710,10,0 0 0 0 0 0 0 0 0 0 0 10 10 10,3,1,1
Case 1711,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,2
Case 1711,6,0 0 0 0 0 0 0 0 0 0 0 0 3 6,2,4,2
Case 1711,6,0 0 0 0 0 0 0 0 0 0 0 3 6 6,3,4,2
Case 1711,6,0 0 0 0 0 0 0 0 0 0 3 6 6 6,4,2,2
Case 1712,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,11,1
Case 1712,14,0 0 0 0 0 0 0 0 0 0 0 0 3 14,2,11,1
Case 1712,14,0 0 0 0 0 0 0 0 0 0 0 3 14 14,3,1,1
Case 1713,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,7,1
Case 1713,9,0 0 0 0 0 0 0 0 0 0 0 0 2 9,2,7,1
Case 1713,9,0 0 0 0 0 0 0 0 0 0 0 2 9 9,3,1,1
Case 1714,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,14,1
Case 1714,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,14,1
Case 1714,11,0 0 0 0 0 0 0 0 0 0 0 11 11 11,3,14,1
Case 1714,11,0 0 0 0 0 0 0 0 0 0 11 11 11 11,4,14,1
Case 1714,11,0 0 0 0 0 0 0 0 0 11 11 11 11 11,5,14,1
Case 1714,11,0 0 0 0 0 0 0 0 11 11 11 11 11 11,6,14,1
Case 1714,11,0 0 0 0 0 0 0 11 11 11 11 11 11 11,7,14,1
Case 1714,11,0 0 0 0 0 0 11 11 11 11 11 11 11 11,8,1,1
Case 1715,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1715,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,1,1
Case 1716,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1716,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,1
Case 1716,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,5,1
Case 1716,2,0 0 0 0 0 0 0 0 0 0 3 3 3 2,4,5,1
Case 1716,2,0 0 0 0 0 0 0 0 0 3 3 3 2 2,5,5,1
Case 1716,2,0 0 0 0 0 0 0 0 3 3 3 2 2 2,6,1,1
Case 1717,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,11,1
Case 1717,14,0 0 0 0 0 0 0 0 0 0 0 0 3 14,2,1,1
Case 1718,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,2
Case 1718,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,8,2
Case 1718,10,0 0 0 0 0 0 0 0 0 0 0 2 2 10,3,8,2
Case 1718,10,0 0 0 0 0 0 0 0 0 0 2 2 10 10,4,2,2
Case 1719,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1719,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,1
Case 1719,5,0 0 0 0 0 0 0 0 0 0 0 3 3 5,3,3,1
Case 1719,5,0 0 0 0 0 0 0 0 0 0 3 3 5 5,4,1,1
Case 172,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,10,1
Case 172,7,0 0 0 0 0 0 0 0 0 0 0 0 6 7,2,10,1
Case 172,7,0 0 0 0 0 0 0 0 0 0 0 6 7 7,3,1,1
Case 1720,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,19,1
Case 1720,18,0 0 0 0 0 0 0 0 0 0 0 0 7 18,2,19,1
Case 1720,18,0 0 0 0 0 0 0 0 0 0 0 7 18 18,3,19,1
Case 1720,18,0 0 0 0 0 0 0 0 0 0 7 18 18 18,4,19,1
Case 1720,18,0 0 0 0 0 0 0 0 0 7 18 18 18 18,5,1,1
Case 1721,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 1721,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,1
Case 1721,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,1
Case 1722,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,1
Case 1722,10,0 0 0 0 0 0 0 0 0 0 0 0 3 10,2,8,1
Case 1722,10,0 0 0 0 0 0 0 0 0 0 0 3 10 10,3,1,1
Case 1723,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,5,2
Case 1723,2,0 0 0 0 0 0 0 0 0 0 0 0 17 2,2,10,2
Case 1723,7,0 0 0 0 0 0 0 0 0 0 0 17 2 7,3,10,2
Case 1723,7,0 0 0 0 0 0 0 0 0 0 17 2 7 7,4,2,2
Case 1724,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,7,1
Case 1724,9,0 0 0 0 0 0 0 0 0 0 0 0 5 9,2,5,1
Case 1724,2,0 0 0 0 0 0 0 0 0 0 0 5 9 2,3,5,1
Case 1724,2,0 0 0 0 0 0 0 0 0 0 5 9 2 2,4,7,1
Case 1724,9,0 0 0 0 0 0 0 0 0 5 9 2 2 9,5,7,1
Case 1724,9,0 0 0 0 0 0 0 0 5 9 2 2 9 9,6,1,1
Case 1725,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 1725,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,1
Case 1726,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,1
Case 1726,6,0 0 0 0 0 0 0 0 0 0 0 0 3 6,2,4,1
Case 1726,6,0 0 0 0 0 0 0 0 0 0 0 3 6 6,3,4,1
Case 1726,6,0 0 0 0 0 0 0 0 0 0 3 6 6 6,4,1,1
Case 1727,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,13,1
Case 1727,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,4,1
Case 1727,6,0 0 0 0 0 0 0 0 0 0 0 12 12 6,3,1,1
Case 1728,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,9,1
Case 1728,13,0 0 0 0 0 0 0 0 0 0 0 0 13 13,2,9,1
Case 1728,13,0 0 0 0 0 0 0 0 0 0 0 13 13 13,3,9,1
Case 1728,13,0 0 0 0 0 0 0 0 0 0 13 13 13 13,4,5,1
Case 1728,2,0 0 0 0 0 0 0 0 0 13 13 13 13 2,5,5,1
Case 1728,2,0 0 0 0 0 0 0 0 13 13 13 13 2 2,6,1,1
Case 1729,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,11,1
Case 1729,14,0 0 0 0 0 0 0 0 0 0 0 0 6 14,2,11,1
Case 1729,14,0 0 0 0 0 0 0 0 0 0 0 6 14 14,3,11,1
Case 1729,14,0 0 0 0 0 0 0 0 0 0 6 14 14 14,4,11,1
Case 1729,14,0 0 0 0 0 0 0 0 0 6 14 14 14 14,5,1,1
Case 173,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,4,1
Case 173,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6,2,6,1
Case 173,8,0 0 0 0 0 0 0 0 0 0 0 6 6 8,3,6,1
Case 173,8,0 0 0 0 0 0 0 0 0 0 6 6 8 8,4,1,1
Case 1730,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,5,2
Case 1730,2,0 0 0 0 0 0 0 0 0 0 0 0 3 2,2,4,2
Case 1730,6,0 0 0 0 0 0 0 0 0 0 0 3 2 6,3,4,2
Case 1730,6,0 0 0 0 0 0 0 0 0 0 3 2 6 6,4,2,2
Case 1731,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1731,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,3,1
Case 1731,5,0 0 0 0 0 0 0 0 0 0 0 3 3 5,3,1,1
Case 1732,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1732,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,1
Case 1732,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1
Case 1733,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 1733,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,1
Case 1733,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,1
Case 1734,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,5,1
Case 1734,2,0 0 0 0 0 0 0 0 0 0 0 0 12 2,2,5,1
Case 1734,2,0 0 0 0 0 0 0 0 0 0 0 12 2 2,3,5,1
Case 1734,2,0 0 0 0 0 0 0 0 0 0 12 2 2 2,4,5,1
Case 1734,2,0 0 0 0 0 0 0 0 0 12 2 2 2 2,5,1,1
Case 1735,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,12,2
Case 1735,3,0 0 0 0 0 0 0 0 0 0 0 0 17 3,2,5,2
Case 1735,2,0 0 0 0 0 0 0 0 0 0 0 17 3 2,3,5,2
Case 1735,2,0 0 0 0 0 0 0 0 0 0 17 3 2 2,4,2,2
Case 1736,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,7,1
Case 1736,9,0 0 0 0 0 0 0 0 0 0 0 0 12 9,2,7,1
Case 1736,9,0 0 0 0 0 0 0 0 0 0 0 12 9 9,3,1,1
Case 1737,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1737,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,1
Case 1737,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,12,1
Case 1737,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,1,1
Case 1738,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,4,1
Case 1738,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6,2,1,1
Case 1739,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,1
Case 1739,10,0 0 0 0 0 0 0 0 0 0 0 0 3 10,2,8,1
Case 1739,10,0 0 0 0 0 0 0 0 0 0 0 3 10 10,3,1,1
Case 174,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,8,1
Case 174,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,8,1
Case 174,10,0 0 0 0 0 0 0 0 0 0 0 10 10 10,3,8,1
Case 174,10,0 0 0 0 0 0 0 0 0 0 10 10 10 10,4,1,1
Case 1740,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,13,1
Case 1740,12,0 0 0 0 0 0 0 0 0 0 0 0 12 12,2,6,1
Case 1740,8,0 0 0 0 0 0 0 0 0 0 0 12 12 8,3,6,1
Case 1740,8,0 0 0 0 0 0 0 0 0 0 12 12 8 8,4,1,1
Case 1741,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,4,1
Case 1741,6,0 0 0 0 0 0 0 0 0 0 0 0 2 6,2,4,1
Case 1741,6,0 0 0 0 0 0 0 0 0 0 0 2 6 6,3,1,1
Case 1742,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,11,1
Case 1742,14,0 0 0 0 0 0 0 0 0 0 0 0 3 14,2,6,1
Case 1742,8,0 0 0 0 0 0 0 0 0 0 0 3 14 8,3,1,1
Case 1743,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1743,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,1
Case 1743,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1
Case 1744,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,6,1
Case 1744,8,0 0 0 0 0 0 0 0 0 0 0 0 12 8,2,6,1
Case 1744,8,0 0 0 0 0 0 0 0 0 0 0 12 8 8,3,6,1
Case 1744,8,0 0 0 0 0 0 0 0 0 0 12 8 8 8,4,6,1
Case 1744,8,0 0 0 0 0 0 0 0 0 12 8 8 8 8,5,1,1
Case 1745,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1745,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,1,1
Case 1746,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,6,2
Case 1746,8,0 0 0 0 0 0 0 0 0 0 0 0 7 8,2,6,2
Case 1746,8,0 0 0 0 0 0 0 0 0 0 0 7 8 8,3,7,2
Case 1746,9,0 0 0 0 0 0 0 0 0 0 7 8 8 9,4,2,2
Case 1747,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,5,1
Case 1747,2,0 0 0 0 0 0 0 0 0 0 0 0 3 2,2,5,1
Case 1747,2,0 0 0 0 0 0 0 0 0 0 0 3 2 2,3,1,1
Case 1748,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,4,1
Case 1748,6,0 0 0 0 0 0 0 0 0 0 0 0 6 6,2,4,1
Case 1748,6,0 0 0 0 0 0 0 0 0 0 0 6 6 6,3,1,1
Case 1749,13,0 0 0 0 0 0 0 0 0 0 0 0 0 13,1,4,1
Case 1749,6,0 0 0 0 0 0 0 0 0 0 0 0 13 6,2,4,1
Case 1749,6,0 0 0 0 0 0 0 0 0 0 0 13 6 6,3,1,1
Case 175,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 175,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,1
Case 175,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,1
Case 1750,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,11,1
Case 1750,14,0 0 0 0 0 0 0 0 0 0 0 0 3 14,2,11,1
Case 1750,14,0 0 0 0 0 0 0 0 0 0 0 3 14 14,3,11,1
Case 1750,14,0 0 0 0 0 0 0 0 0 0 3 14 14 14,4,1,1
Case 1751,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1
Case 1751,5,0 0 0 0 0 0 0 0 0 0 0 0 3 5,2,3,1
Case 1751,5,0 0 0 0 0 0 0 0 0 0 0 3 5 5,3,1,1
Case 1752,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,1
Case 1752,10,0 0 0 0 0 0 0 0 0 0 0 0 3 10,2,8,1
Case 1752,10,0 0 0 0 0 0 0 0 0 0 0 3 10 10,3,8,1
Case 1752,10,0 0 0 0 0 0 0 0 0 0 3 10 10 10,4,8,1
Case 1752,10,0 0 0 0 0 0 0 0 0 3 10 10 10 10,5,8,1
Case 1752,10,0 0 0 0 0 0 0 0 3 10 10 10 10 10,6,1,1
Case 1753,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,1
Case 1753,10,0 0 0 0 0 0 0 0 0 0 0 0 3 10,2,8,1
Case 1753,10,0 0 0 0 0 0 0 0 0 0 0 3 10 10,3,1,1
Case 1754,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,4,2
Case 1754,6,0 0 0 0 0 0 0 0 0 0 0 0 3 6,2,4,2
Case 1754,6,0 0 0 0 0 0 0 0 0 0 0 3 6 6,3,4,2
Case 1754,6,0 0 0 0 0 0 0 0 0 0 3 6 6 6,4,2,2
Case 1755,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,5,1
Case 1755,2,0 0 0 0 0 0 0 0 0 0 0 0 8 2,2,5,1
Case 1755,2,0 0 0 0 0 0 0 0 0 0 0 8 2 2,3,10,1
Case 1755,7,0 0 0 0 0 0 0 0 0 0 8 2 2 7,4,10,1
Case 1755,7,0 0 0 0 0 0 0 0 0 8 2 2 7 7,5,10,1
Case 1755,7,0 0 0 0 0 0 0 0 8 2 2 7 7 7,6,5,1
Case 1755,2,0 0 0 0 0 0 0 8 2 2 7 7 7 2,7,1,1
Case 1756,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,7,1
Case 1756,9,0 0 0 0 0 0 0 0 0 0 0 0 6 9,2,7,1
Case 1756,9,0 0 0 0 0 0 0 0 0 0 0 6 9 9,3,1,1
Case 1757,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 1757,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,1
Case 1757,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,5,1
Case 1757,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,5,1
Case 1757,2,0 0 0 0 0 0 0 0 0 2 2 2 2 2,5,5,1
Case 1757,2,0 0 0 0 0 0 0 0 2 2 2 2 2 2,6,1,1
Case 1758,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,5,1
Case 1758,2,0 0 0 0 0 0 0 0 0 0 0 0 12 2,2,5,1
Case 1758,2,0 0 0 0 0 0 0 0 0 0 0 12 2 2,3,5,1
Case 1758,2,0 0 0 0 0 0 0 0 0 0 12 2 2 2,4,5,1
Case 1758,2,0 0 0 0 0 0 0 0 0 12 2 2 2 2,5,10,1
Case 1758,7,0 0 0 0 0 0 0 0 12 2 2 2 2 7,6,1,1
Case 1759,19,0 0 0 0 0 0 0 0 0 0 0 0 0 19,1,5,1
Case 1759,2,0 0 0 0 0 0 0 0 0 0 0 0 19 2,2,6,1
Case 1759,8,0 0 0 0 0 0 0 0 0 0 0 19 2 8,3,6,1
Case 1759,8,0 0 0 0 0 0 0 0 0 0 19 2 8 8,4,1,1
Case 176,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 176,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,5,1
Case 176,2,0 0 0 0 0 0 0 0 0 0 0 3 3 2,3,1,1
Case 1760,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,2
Case 1760,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,2
Case 1760,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,12,2
Case 1760,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,12,2
Case 1760,3,0 0 0 0 0 0 0 0 0 3 3 3 3 3,5,12,2
Case 1760,3,0 0 0 0 0 0 0 0 3 3 3 3 3 3,6,12,2
Case 1760,3,0 0 0 0 0 0 0 3 3 3 3 3 3 3,7,2,2
Case 1761,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,5,2
Case 1761,2,0 0 0 0 0 0 0 0 0 0 0 0 6 2,2,5,2
Case 1761,2,0 0 0 0 0 0 0 0 0 0 0 6 2 2,3,2,2
Case 1762,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,3,1
Case 1762,5,0 0 0 0 0 0 0 0 0 0 0 0 5 5,2,3,1
Case 1762,5,0 0 0 0 0 0 0 0 0 0 0 5 5 5,3,1,1
Case 1763,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,9,1
Case 1763,13,0 0 0 0 0 0 0 0 0 0 0 0 2 13,2,9,1
Case 1763,13,0 0 0 0 0 0 0 0 0 0 0 2 13 13,3,1,1
Case 1764,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,2
Case 1764,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,2
Case 1764,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,12,2
Case 1764,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,2,2
Case 1765,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,5,1
Case 1765,2,0 0 0 0 0 0 0 0 0 0 0 0 6 2,2,5,1
Case 1765,2,0 0 0 0 0 0 0 0 0 0 0 6 2 2,3,1,1
Case 1766,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 1766,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,1
Case 1766,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,1
Case 1767,12,0 0 0 0 0 0 0 0 0 0 0 0 0 12,1,16,1
Case 1767,16,0 0 0 0 0 0 0 0 0 0 0 0 12 16,2,16,1
Case 1767,16,0 0 0 0 0 0 0 0 0 0 0 12 16 16,3,1,1
Case 1768,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,16,1
Case 1768,16,0 0 0 0 0 0 0 0 0 0 0 0 2 16,2,16,1
Case 1768,16,0 0 0 0 0 0 0 0 0 0 0 2 16 16,3,1,1
Case 1769,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,1
Case 1769,10,0 0 0 0 0 0 0 0 0 0 0 0 3 10,2,5,1
Case 1769,2,0 0 0 0 0 0 0 0 0 0 0 3 10 2,3,1,1
Case 177,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 177,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,1
Case 177,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1
Case 1770,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,14,1
Case 1770,11,0 0 0 0 0 0 0 0 0 0 0 0 11 11,2,14,1
Case 1770,11,0 0 0 0 0 0 0 0 0 0 0 11 11 11,3,14,1
Case 1770,11,0 0 0 0 0 0 0 0 0 0 11 11 11 11,4,5,1
Case 1770,2,0 0 0 0 0 0 0 0 0 11 11 11 11 2,5,1,1
Case 1771,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,5,2
Case 1771,2,0 0 0 0 0 0 0 0 0 0 0 0 5 2,2,8,2
Case 1771,10,0 0 0 0 0 0 0 0 0 0 0 5 2 10,3,2,2
Case 1772,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,5,2
Case 1772,2,0 0 0 0 0 0 0 0 0 0 0 0 10 2,2,5,2
Case 1772,2,0 0 0 0 0 0 0 0 0 0 0 10 2 2,3,5,2
Case 1772,2,0 0 0 0 0 0 0 0 0 0 10 2 2 2,4,2,2
Case 1773,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1773,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,1
Case 1773,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1
Case 1774,19,0 0 0 0 0 0 0 0 0 0 0 0 0 19,1,5,1
Case 1774,2,0 0 0 0 0 0 0 0 0 0 0 0 19 2,2,5,1
Case 1774,2,0 0 0 0 0 0 0 0 0 0 0 19 2 2,3,16,1
Case 1774,16,0 0 0 0 0 0 0 0 0 0 19 2 2 16,4,16,1
Case 1774,16,0 0 0 0 0 0 0 0 0 19 2 2 16 16,5,1,1
Case 1775,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,3,1
Case 1775,5,0 0 0 0 0 0 0 0 0 0 0 0 5 5,2,9,1
Case 1775,13,0 0 0 0 0 0 0 0 0 0 0 5 5 13,3,9,1
Case 1775,13,0 0 0 0 0 0 0 0 0 0 5 5 13 13,4,1,1
Case 1776,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,5,2
Case 1776,2,0 0 0 0 0 0 0 0 0 0 0 0 3 2,2,5,2
Case 1776,2,0 0 0 0 0 0 0 0 0 0 0 3 2 2,3,2,2
Case 1777,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,22,2
Case 1777,23,0 0 0 0 0 0 0 0 0 0 0 0 3 23,2,22,2
Case 1777,23,0 0 0 0 0 0 0 0 0 0 0 3 23 23,3,2,2
Case 1778,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 1778,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,1
Case 1779,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,5,1
Case 1779,2,0 0 0 0 0 0 0 0 0 0 0 0 14 2,2,7,1
Case 1779,9,0 0 0 0 0 0 0 0 0 0 0 14 2 9,3,7,1
Case 1779,9,0 0 0 0 0 0 0 0 0 0 14 2 9 9,4,1,1
Case 178,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 178,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,1
Case 178,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,1,1
Case 1780,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,12,1
Case 1780,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,12,1
Case 1780,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,12,1
Case 1780,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,1,1
Case 1781,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1
Case 1781,5,0 0 0 0 0 0 0 0 0 0 0 0 3 5,2,3,1
Case 1781,5,0 0 0 0 0 0 0 0 0 0 0 3 5 5,3,3,1
Case 1781,5,0 0 0 0 0 0 0 0 0 0 3 5 5 5,4,1,1
Case 1782,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,11,1
Case 1782,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,11,1
Case 1782,14,0 0 0 0 0 0 0 0 0 0 0 14 14 14,3,1,1
Case 1783,18,0 0 0 0 0 0 0 0 0 0 0 0 0 18,1,9,1
Case 1783,13,0 0 0 0 0 0 0 0 0 0 0 0 18 13,2,9,1
Case 1783,13,0 0 0 0 0 0 0 0 0 0 0 18 13 13,3,1,1
Case 1784,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,1
Case 1784,10,0 0 0 0 0 0 0 0 0 0 0 0 3 10,2,3,1
Case 1784,5,0 0 0 0 0 0 0 0 0 0 0 3 10 5,3,3,1
Case 1784,5,0 0 0 0 0 0 0 0 0 0 3 10 5 5,4,1,1
Case 1785,10,0 0 0 0 0 0 0 0 0 0 0 0 0 10,1,8,1
Case 1785,10,0 0 0 0 0 0 0 0 0 0 0 0 10 10,2,1,1
Case 1786,6,0 0 0 0 0 0 0 0 0 0 0 0 0 6,1,11,1
Case 1786,14,0 0 0 0 0 0 0 0 0 0 0 0 6 14,2,11,1
Case 1786,14,0 0 0 0 0 0 0 0 0 0 0 6 14 14,3,1,1
Case 1787,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,2
Case 1787,10,0 0 0 0 0 0 0 0 0 0 0 0 3 10,2,3,2
Case 1787,5,0 0 0 0 0 0 0 0 0 0 0 3 10 5,3,3,2
Case 1787,5,0 0 0 0 0 0 0 0 0 0 3 10 5 5,4,4,2
Case 1787,6,0 0 0 0 0 0 0 0 0 3 10 5 5 6,5,4,2
Case 1787,6,0 0 0 0 0 0 0 0 3 10 5 5 6 6,6,2,2
Case 1788,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,5,2
Case 1788,2,0 0 0 0 0 0 0 0 0 0 0 0 7 2,2,5,2
Case 1788,2,0 0 0 0 0 0 0 0 0 0 0 7 2 2,3,10,2
Case 1788,7,0 0 0 0 0 0 0 0 0 0 7 2 2 7,4,2,2
Case 1789,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 1789,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,5,1
Case 1789,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,5,1
Case 1789,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,1,1
Case 1789,19,0 0 0 0 0 0 0 0 0 2 2 2 2 19,5,1,1
Case 179,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,3,1
Case 179,5,0 0 0 0 0 0 0 0 0 0 0 0 3 5,2,3,1
Case 179,5,0 0 0 0 0 0 0 0 0 0 0 3 5 5,3,1,1
Case 1790,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,8,1
