case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 438,2,0 0 0 0 0 0 0 0 0 18 3 2 2 2,5,3,1
Case 4380,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4380,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,9,2
Case 4380,10,0 0 0 0 0 0 0 0 0 0 0 14 14 10,3,4,2
Case 4381,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4381,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,16,2
Case 4381,17,0 0 0 0 0 0 0 0 0 0 0 7 7 17,3,16,2
Case 4381,17,0 0 0 0 0 0 0 0 0 0 7 7 17 17,4,16,2
Case 4381,17,0 0 0 0 0 0 0 0 0 7 7 17 17 17,5,15,2
Case 4381,14,0 0 0 0 0 0 0 0 7 7 17 17 17 14,6,15,2
Case 4381,14,0 0 0 0 0 0 0 7 7 17 17 17 14 14,7,5,2
Case 4381,4,0 0 0 0 0 0 7 7 17 17 17 14 14 4,8,5,2
Case 4381,4,0 0 0 0 0 7 7 17 17 17 14 14 4 4,9,5,2
Case 4381,4,0 0 0 0 7 7 17 17 17 14 14 4 4 4,10,5,2
Case 4381,4,0 0 0 7 7 17 17 17 14 14 4 4 4 4,11,4,2
Case 4382,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,2,2
Case 4382,3,0 0 0 0 0 0 0 0 0 0 0 0 7 3,2,11,2
Case 4382,7,0 0 0 0 0 0 0 0 0 0 0 7 3 7,3,4,2
Case 4383,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,2,1
Case 4383,3,0 0 0 0 0 0 0 0 0 0 0 0 11 3,2,7,1
Case 4383,8,0 0 0 0 0 0 0 0 0 0 0 11 3 8,3,3,1
Case 4384,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,7,2
Case 4384,8,0 0 0 0 0 0 0 0 0 0 0 0 4 8,2,7,2
Case 4384,8,0 0 0 0 0 0 0 0 0 0 0 4 8 8,3,7,2
Case 4384,8,0 0 0 0 0 0 0 0 0 0 4 8 8 8,4,7,2
Case 4384,8,0 0 0 0 0 0 0 0 0 4 8 8 8 8,5,7,2
Case 4384,8,0 0 0 0 0 0 0 0 4 8 8 8 8 8,6,7,2
Case 4384,8,0 0 0 0 0 0 0 4 8 8 8 8 8 8,7,4,2
Case 4385,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,1
Case 4385,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,1
Case 4385,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,2,1
Case 4385,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,3,1
Case 4386,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4386,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4386,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,2
Case 4386,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,4,2
Case 4387,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4387,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4387,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,2,2
Case 4387,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,2,2
Case 4387,3,0 0 0 0 0 0 0 0 0 3 3 3 3 3,5,2,2
Case 4387,3,0 0 0 0 0 0 0 0 3 3 3 3 3 3,6,2,2
Case 4387,3,0 0 0 0 0 0 0 3 3 3 3 3 3 3,7,4,2
Case 4388,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4388,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,4,2
Case 4389,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,1
Case 4389,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,2,1
Case 4389,3,0 0 0 0 0 0 0 0 0 0 0 2 2 3,3,1,1
Case 4389,2,0 0 0 0 0 0 0 0 0 0 2 2 3 2,4,3,1
Case 439,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,2,2
Case 439,3,0 0 0 0 0 0 0 0 0 0 0 0 5 3,2,2,2
Case 439,3,0 0 0 0 0 0 0 0 0 0 0 5 3 3,3,4,2
Case 4390,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4390,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4390,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4391,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4391,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,15,2
Case 4391,14,0 0 0 0 0 0 0 0 0 0 0 14 14 14,3,4,2
Case 4392,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4392,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4392,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,2,2
Case 4392,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,4,2
Case 4393,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4393,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4393,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4394,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4394,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,15,2
Case 4394,14,0 0 0 0 0 0 0 0 0 0 0 14 14 14,3,4,2
Case 4395,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4395,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4395,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,2
Case 4395,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,1,2
Case 4395,2,0 0 0 0 0 0 0 0 0 2 2 2 2 2,5,1,2
Case 4395,2,0 0 0 0 0 0 0 0 2 2 2 2 2 2,6,4,2
Case 4396,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,6,2
Case 4396,5,0 0 0 0 0 0 0 0 0 0 0 0 5 5,2,6,2
Case 4396,5,0 0 0 0 0 0 0 0 0 0 0 5 5 5,3,4,2
Case 4397,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4397,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4397,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4398,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,1
Case 4398,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,1
Case 4398,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,1
Case 4398,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,1,1
Case 4398,2,0 0 0 0 0 0 0 0 0 2 2 2 2 2,5,15,1
Case 4398,14,0 0 0 0 0 0 0 0 2 2 2 2 2 14,6,3,1
Case 4399,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4399,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 4399,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,2,2
Case 4399,3,0 0 0 0 0 0 0 0 0 0 7 7 7 3,4,4,2
Case 44,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 44,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 44,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 440,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 440,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,2,2
Case 440,3,0 0 0 0 0 0 0 0 0 0 0 7 7 3,3,4,2
Case 4400,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,10,2
Case 4400,12,0 0 0 0 0 0 0 0 0 0 0 0 7 12,2,10,2
Case 4400,12,0 0 0 0 0 0 0 0 0 0 0 7 12 12,3,10,2
Case 4400,12,0 0 0 0 0 0 0 0 0 0 7 12 12 12,4,10,2
Case 4400,12,0 0 0 0 0 0 0 0 0 7 12 12 12 12,5,10,2
Case 4400,12,0 0 0 0 0 0 0 0 7 12 12 12 12 12,6,4,2
Case 4401,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4401,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 4401,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,4,2
Case 4402,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,16,2
Case 4402,17,0 0 0 0 0 0 0 0 0 0 0 0 4 17,2,16,2
Case 4402,17,0 0 0 0 0 0 0 0 0 0 0 4 17 17,3,2,2
Case 4402,3,0 0 0 0 0 0 0 0 0 0 4 17 17 3,4,16,2
Case 4402,17,0 0 0 0 0 0 0 0 0 4 17 17 3 17,5,16,2
Case 4402,17,0 0 0 0 0 0 0 0 4 17 17 3 17 17,6,4,2
Case 4403,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,2
Case 4403,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,5,2
Case 4403,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,4,2
Case 4404,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,7,2
Case 4404,8,0 0 0 0 0 0 0 0 0 0 0 0 7 8,2,7,2
Case 4404,8,0 0 0 0 0 0 0 0 0 0 0 7 8 8,3,2,2
Case 4404,3,0 0 0 0 0 0 0 0 0 0 7 8 8 3,4,7,2
Case 4404,8,0 0 0 0 0 0 0 0 0 7 8 8 3 8,5,4,2
Case 4405,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,8,2
Case 4405,9,0 0 0 0 0 0 0 0 0 0 0 0 14 9,2,8,2
Case 4405,9,0 0 0 0 0 0 0 0 0 0 0 14 9 9,3,4,2
Case 4406,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4406,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 4406,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,8,2
Case 4406,9,0 0 0 0 0 0 0 0 0 0 7 7 7 9,4,4,2
Case 4407,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1
Case 4407,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,2,1
Case 4407,3,0 0 0 0 0 0 0 0 0 0 0 2 3 3,3,2,1
Case 4407,3,0 0 0 0 0 0 0 0 0 0 2 3 3 3,4,3,1
Case 4408,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4408,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4408,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4409,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 4409,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,2,2
Case 4409,3,0 0 0 0 0 0 0 0 0 0 0 14 14 3,3,15,2
Case 4409,14,0 0 0 0 0 0 0 0 0 0 14 14 3 14,4,4,2
Case 441,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1
Case 441,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,2,1
Case 441,3,0 0 0 0 0 0 0 0 0 0 0 2 3 3,3,3,1
Case 4410,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,5,1
Case 4410,4,0 0 0 0 0 0 0 0 0 0 0 0 11 4,2,5,1
Case 4410,4,0 0 0 0 0 0 0 0 0 0 0 11 4 4,3,5,1
Case 4410,4,0 0 0 0 0 0 0 0 0 0 11 4 4 4,4,5,1
Case 4410,4,0 0 0 0 0 0 0 0 0 11 4 4 4 4,5,3,1
Case 4411,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,2,2
Case 4411,3,0 0 0 0 0 0 0 0 0 0 0 0 14 3,2,2,2
Case 4411,3,0 0 0 0 0 0 0 0 0 0 0 14 3 3,3,2,2
Case 4411,3,0 0 0 0 0 0 0 0 0 0 14 3 3 3,4,2,2
Case 4411,3,0 0 0 0 0 0 0 0 0 14 3 3 3 3,5,2,2
Case 4411,3,0 0 0 0 0 0 0 0 14 3 3 3 3 3,6,4,2
Case 4412,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,7,2
Case 4412,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,7,2
Case 4412,8,0 0 0 0 0 0 0 0 0 0 0 8 8 8,3,7,2
Case 4412,8,0 0 0 0 0 0 0 0 0 0 8 8 8 8,4,4,2
Case 4413,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,15,2
Case 4413,14,0 0 0 0 0 0 0 0 0 0 0 0 5 14,2,1,2
Case 4413,2,0 0 0 0 0 0 0 0 0 0 0 5 14 2,3,4,2
Case 4414,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4414,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 4414,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,15,2
Case 4414,14,0 0 0 0 0 0 0 0 0 0 7 7 7 14,4,15,2
Case 4414,14,0 0 0 0 0 0 0 0 0 7 7 7 14 14,5,4,2
Case 4415,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,1
Case 4415,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,5,1
Case 4415,4,0 0 0 0 0 0 0 0 0 0 0 2 3 4,3,3,1
Case 4416,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4416,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,1,2
Case 4416,2,0 0 0 0 0 0 0 0 0 0 0 2 14 2,3,15,2
Case 4416,14,0 0 0 0 0 0 0 0 0 0 2 14 2 14,4,4,2
Case 4417,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,2,1
Case 4417,3,0 0 0 0 0 0 0 0 0 0 0 0 11 3,2,5,1
Case 4417,4,0 0 0 0 0 0 0 0 0 0 0 11 3 4,3,5,1
Case 4417,4,0 0 0 0 0 0 0 0 0 0 11 3 4 4,4,3,1
Case 4418,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,1,2
Case 4418,2,0 0 0 0 0 0 0 0 0 0 0 0 3 2,2,1,2
Case 4418,2,0 0 0 0 0 0 0 0 0 0 0 3 2 2,3,4,2
Case 4419,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,15,1
Case 4419,14,0 0 0 0 0 0 0 0 0 0 0 0 5 14,2,6,1
Case 4419,5,0 0 0 0 0 0 0 0 0 0 0 5 14 5,3,3,1
Case 442,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,8,2
Case 442,9,0 0 0 0 0 0 0 0 0 0 0 0 7 9,2,8,2
Case 442,9,0 0 0 0 0 0 0 0 0 0 0 7 9 9,3,4,2
Case 4420,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,7,2
Case 4420,8,0 0 0 0 0 0 0 0 0 0 0 0 2 8,2,7,2
Case 4420,8,0 0 0 0 0 0 0 0 0 0 0 2 8 8,3,4,2
Case 4421,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,5,1
Case 4421,4,0 0 0 0 0 0 0 0 0 0 0 0 11 4,2,5,1
Case 4421,4,0 0 0 0 0 0 0 0 0 0 0 11 4 4,3,5,1
Case 4421,4,0 0 0 0 0 0 0 0 0 0 11 4 4 4,4,3,1
Case 4422,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4422,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4422,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4423,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 4423,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,5,1
Case 4423,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,5,1
Case 4423,4,0 0 0 0 0 0 0 0 0 0 2 4 4 4,4,3,1
Case 4424,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,1
Case 4424,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,5,1
Case 4424,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,5,1
Case 4424,4,0 0 0 0 0 0 0 0 0 0 2 4 4 4,4,3,1
Case 4425,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4425,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4425,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
Case 4426,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,5,1
Case 4426,4,0 0 0 0 0 0 0 0 0 0 0 0 3 4,2,5,1
Case 4426,4,0 0 0 0 0 0 0 0 0 0 0 3 4 4,3,5,1
Case 4426,4,0 0 0 0 0 0 0 0 0 0 3 4 4 4,4,3,1
Case 4427,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,5,2
Case 4427,4,0 0 0 0 0 0 0 0 0 0 0 0 2 4,2,5,2
Case 4427,4,0 0 0 0 0 0 0 0 0 0 0 2 4 4,3,5,2
Case 4427,4,0 0 0 0 0 0 0 0 0 0 2 4 4 4,4,4,2
Case 4428,19,0 0 0 0 0 0 0 0 0 0 0 0 0 19,1,17,2
Case 4428,19,0 0 0 0 0 0 0 0 0 0 0 0 19 19,2,17,2
Case 4428,19,0 0 0 0 0 0 0 0 0 0 0 19 19 19,3,4,2
Case 4429,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4429,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 4429,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,4,2
Case 443,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 443,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 443,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,2,2
Case 443,3,0 0 0 0 0 0 0 0 0 0 7 7 7 3,4,4,2
Case 4430,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,6,2
Case 4430,5,0 0 0 0 0 0 0 0 0 0 0 0 2 5,2,6,2
Case 4430,5,0 0 0 0 0 0 0 0 0 0 0 2 5 5,3,4,2
Case 4431,11,0 0 0 0 0 0 0 0 0 0 0 0 0 11,1,5,1
Case 4431,4,0 0 0 0 0 0 0 0 0 0 0 0 11 4,2,12,1
Case 4431,11,0 0 0 0 0 0 0 0 0 0 0 11 4 11,3,12,1
Case 4431,11,0 0 0 0 0 0 0 0 0 0 11 4 11 11,4,3,1
Case 4432,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4432,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,11,2
Case 4432,7,0 0 0 0 0 0 0 0 0 0 0 7 7 7,3,4,2
Case 4433,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4433,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 4433,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,4,2
Case 4434,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4434,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,2,2
Case 4434,3,0 0 0 0 0 0 0 0 0 0 0 7 7 3,3,2,2
Case 4434,3,0 0 0 0 0 0 0 0 0 0 7 7 3 3,4,2,2
Case 4434,3,0 0 0 0 0 0 0 0 0 7 7 3 3 3,5,11,2
Case 4434,7,0 0 0 0 0 0 0 0 7 7 3 3 3 7,6,2,2
Case 4434,3,0 0 0 0 0 0 0 7 7 3 3 3 7 3,7,4,2
Case 4435,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4435,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,5,2
Case 4435,4,0 0 0 0 0 0 0 0 0 0 0 7 7 4,3,4,2
Case 4436,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4436,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4436,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,1,2
Case 4436,2,0 0 0 0 0 0 0 0 0 0 2 2 2 2,4,10,2
Case 4436,12,0 0 0 0 0 0 0 0 0 2 2 2 2 12,5,4,2
Case 4437,5,0 0 0 0 0 0 0 0 0 0 0 0 0 5,1,6,2
Case 4437,5,0 0 0 0 0 0 0 0 0 0 0 0 5 5,2,6,2
Case 4437,5,0 0 0 0 0 0 0 0 0 0 0 5 5 5,3,4,2
Case 4438,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4438,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4438,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,2,2
Case 4438,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,2,2
Case 4438,3,0 0 0 0 0 0 0 0 0 3 3 3 3 3,5,4,2
Case 4439,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,7,2
Case 4439,8,0 0 0 0 0 0 0 0 0 0 0 0 3 8,2,7,2
Case 4439,8,0 0 0 0 0 0 0 0 0 0 0 3 8 8,3,4,2
Case 444,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,15,2
Case 444,14,0 0 0 0 0 0 0 0 0 0 0 0 14 14,2,15,2
Case 444,14,0 0 0 0 0 0 0 0 0 0 0 14 14 14,3,4,2
Case 4440,4,0 0 0 0 0 0 0 0 0 0 0 0 0 4,1,2,2
Case 4440,3,0 0 0 0 0 0 0 0 0 0 0 0 4 3,2,2,2
Case 4440,3,0 0 0 0 0 0 0 0 0 0 0 4 3 3,3,4,2
Case 4441,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,2,2
Case 4441,3,0 0 0 0 0 0 0 0 0 0 0 0 7 3,2,2,2
Case 4441,3,0 0 0 0 0 0 0 0 0 0 0 7 3 3,3,4,2
Case 4442,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4442,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4442,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,2,2
Case 4442,3,0 0 0 0 0 0 0 0 0 0 3 3 3 3,4,16,2
Case 4442,17,0 0 0 0 0 0 0 0 0 3 3 3 3 17,5,2,2
Case 4442,3,0 0 0 0 0 0 0 0 3 3 3 3 17 3,6,2,2
Case 4442,3,0 0 0 0 0 0 0 3 3 3 3 17 3 3,7,16,2
Case 4442,17,0 0 0 0 0 0 3 3 3 3 17 3 3 17,8,16,2
Case 4442,17,0 0 0 0 0 3 3 3 3 17 3 3 17 17,9,4,2
Case 4443,14,0 0 0 0 0 0 0 0 0 0 0 0 0 14,1,8,2
Case 4443,9,0 0 0 0 0 0 0 0 0 0 0 0 14 9,2,8,2
Case 4443,9,0 0 0 0 0 0 0 0 0 0 0 14 9 9,3,4,2
Case 4444,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,15,2
Case 4444,14,0 0 0 0 0 0 0 0 0 0 0 0 2 14,2,15,2
Case 4444,14,0 0 0 0 0 0 0 0 0 0 0 2 14 14,3,4,2
Case 4445,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,7,2
Case 4445,8,0 0 0 0 0 0 0 0 0 0 0 0 2 8,2,7,2
Case 4445,8,0 0 0 0 0 0 0 0 0 0 0 2 8 8,3,4,2
Case 4446,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4446,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4446,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4447,8,0 0 0 0 0 0 0 0 0 0 0 0 0 8,1,7,2
Case 4447,8,0 0 0 0 0 0 0 0 0 0 0 0 8 8,2,16,2
Case 4447,17,0 0 0 0 0 0 0 0 0 0 0 8 8 17,3,4,2
Case 4448,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,2,2
Case 4448,3,0 0 0 0 0 0 0 0 0 0 0 0 2 3,2,2,2
Case 4448,3,0 0 0 0 0 0 0 0 0 0 0 2 3 3,3,4,2
Case 4449,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4449,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,1,2
Case 4449,2,0 0 0 0 0 0 0 0 0 0 0 3 3 2,3,4,2
Case 445,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 445,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,5,2
Case 445,4,0 0 0 0 0 0 0 0 0 0 0 7 7 4,3,4,2
Case 4450,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4450,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,2,2
Case 4450,3,0 0 0 0 0 0 0 0 0 0 0 7 7 3,3,2,2
Case 4450,3,0 0 0 0 0 0 0 0 0 0 7 7 3 3,4,4,2
Case 4451,17,0 0 0 0 0 0 0 0 0 0 0 0 0 17,1,2,2
Case 4451,3,0 0 0 0 0 0 0 0 0 0 0 0 17 3,2,2,2
Case 4451,3,0 0 0 0 0 0 0 0 0 0 0 17 3 3,3,4,2
Case 4452,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4452,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4452,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4453,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4453,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,2,2
Case 4453,3,0 0 0 0 0 0 0 0 0 0 0 7 7 3,3,2,2
Case 4453,3,0 0 0 0 0 0 0 0 0 0 7 7 3 3,4,2,2
Case 4453,3,0 0 0 0 0 0 0 0 0 7 7 3 3 3,5,4,2
Case 4454,7,0 0 0 0 0 0 0 0 0 0 0 0 0 7,1,11,2
Case 4454,7,0 0 0 0 0 0 0 0 0 0 0 0 7 7,2,7,2
Case 4454,8,0 0 0 0 0 0 0 0 0 0 0 7 7 8,3,2,2
Case 4454,3,0 0 0 0 0 0 0 0 0 0 7 7 8 3,4,7,2
Case 4454,8,0 0 0 0 0 0 0 0 0 7 7 8 3 8,5,4,2
Case 4455,2,0 0 0 0 0 0 0 0 0 0 0 0 0 2,1,1,2
Case 4455,2,0 0 0 0 0 0 0 0 0 0 0 0 2 2,2,1,2
Case 4455,2,0 0 0 0 0 0 0 0 0 0 0 2 2 2,3,4,2
Case 4456,15,0 0 0 0 0 0 0 0 0 0 0 0 0 15,1,13,1
Case 4456,15,0 0 0 0 0 0 0 0 0 0 0 0 15 15,2,1,1
Case 4456,2,0 0 0 0 0 0 0 0 0 0 0 15 15 2,3,1,1
Case 4456,2,0 0 0 0 0 0 0 0 0 0 15 15 2 2,4,3,1
Case 4457,3,0 0 0 0 0 0 0 0 0 0 0 0 0 3,1,2,2
Case 4457,3,0 0 0 0 0 0 0 0 0 0 0 0 3 3,2,2,2
Case 4457,3,0 0 0 0 0 0 0 0 0 0 0 3 3 3,3,4,2
