case_id,time_timestamp,time_timestamp##Prefix,time_timestamp##Prefix Length,time_timestamp##Next-Feature,time_timestamp##Last-Feature
Case 4338,14,0 13 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,14,46
Case 4338,14,0 13 14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,17,46
Case 4338,17,0 13 14 14 17 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,31,46
Case 4338,31,0 13 14 14 17 31 -1 -1 -1 -1 -1 -1 -1 -1,6,46,46
Case 4535,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,32
Case 4535,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 4535,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 1663,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,18,33
Case 1663,18,0 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,33,33
Case 2473,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,41
Case 2473,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,41
Case 2473,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,13,41
Case 2473,13,0 0 7 13 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,17,41
Case 2473,17,0 0 7 13 17 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,26,41
Case 2473,26,0 0 7 13 17 26 -1 -1 -1 -1 -1 -1 -1 -1,6,41,41
Case 143,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,33
Case 143,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,0,33
Case 143,0,0 0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,18,33
Case 143,18,0 0 0 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33
Case 566,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,32
Case 566,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 566,17,0 12 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,32
Case 566,17,0 12 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,17,32
Case 566,17,0 12 17 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,17,32
Case 566,17,0 12 17 17 17 17 -1 -1 -1 -1 -1 -1 -1 -1,6,32,32
Case 399,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,31
Case 399,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 399,16,0 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 383,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,46,48
Case 383,46,0 46 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,48,48
Case 4485,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,26,41
Case 4485,26,0 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,26,41
Case 4485,26,0 26 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,26,41
Case 4485,26,0 26 26 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,41,41
Case 875,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,24,50
Case 875,24,0 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,35,50
Case 875,35,0 24 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,50,50
Case 1858,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,20,35
Case 1858,20,0 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,35,35
Case 4370,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,32,34
Case 4370,32,0 32 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,34,34
Case 2541,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,37,52
Case 2541,37,0 37 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,52,52
Case 3373,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,32
Case 3373,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 3373,17,0 16 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 691,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,29,45
Case 691,29,0 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,30,45
Case 691,30,0 29 30 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,45,45
Case 3253,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,23,39
Case 3253,23,0 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,24,39
Case 3253,24,0 23 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,39,39
Case 4160,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,35
Case 4160,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,20,35
Case 4160,20,0 0 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,35,35
Case 1249,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,30
Case 1249,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,20,30
Case 1249,20,0 9 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,29,30
Case 1249,29,0 9 20 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,30
Case 2481,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,53
Case 2481,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,53
Case 2481,7,0 1 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,38,53
Case 2481,38,0 1 7 38 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,53,53
Case 2643,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,31
Case 2643,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,31,31
Case 3231,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,42
Case 3231,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,27,42
Case 3231,27,0 0 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,42,42
Case 1519,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,30
Case 1519,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 1519,15,0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,30,30
Case 1918,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,27,42
Case 1918,27,0 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,42,42
Case 4145,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,41
Case 4145,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,26,41
Case 4145,26,0 12 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,41,41
Case 1795,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,49
Case 1795,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,49
Case 1795,15,0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,34,49
Case 1795,34,0 15 15 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,49,49
Case 1776,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,41
Case 1776,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,26,41
Case 1776,26,0 0 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,41,41
Case 1057,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,53
Case 1057,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,53
Case 1057,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,53
Case 1057,7,0 0 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,38,53
Case 1057,38,0 0 7 7 38 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,53,53
Case 2239,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,31
Case 2239,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,31
Case 2239,7,0 0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,7,31
Case 2239,7,0 0 7 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,12,31
Case 2239,12,0 0 7 7 12 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,14,31
Case 2239,14,0 0 7 7 12 14 -1 -1 -1 -1 -1 -1 -1 -1,6,16,31
Case 2239,16,0 0 7 7 12 14 16 -1 -1 -1 -1 -1 -1 -1,7,31,31
Case 2176,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,48
Case 2176,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,33,48
Case 2176,33,0 0 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,48,48
Case 3331,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,39
Case 3331,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,24,39
Case 3331,24,0 16 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,39,39
Case 1359,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,25,34
Case 1359,25,0 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,34,34
Case 2465,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,10,40
Case 2465,10,0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,25,40
Case 2465,25,0 10 25 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,40,40
Case 805,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,36
Case 805,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,36
Case 805,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,21,36
Case 805,21,0 2 2 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,36,36
Case 2668,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,44
Case 2668,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,44
Case 2668,15,0 0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,44
Case 2668,15,0 0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,29,44
Case 2668,29,0 0 15 15 29 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,44,44
Case 147,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,23,44
Case 147,23,0 23 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,29,44
Case 147,29,0 23 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 3601,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,21,37
Case 3601,21,0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,22,37
Case 3601,22,0 21 22 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,37,37
Case 3126,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,30
Case 3126,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,30
Case 3126,14,0 14 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,30
Case 3126,15,0 14 14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,30
Case 2765,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,7,31
Case 2765,7,0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,31
Case 2765,15,0 7 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,31
Case 2765,15,0 7 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,16,31
Case 2765,16,0 7 15 15 16 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,31,31
Case 2163,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,34
Case 2163,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,6,34
Case 2163,6,0 0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,34
Case 2163,19,0 0 6 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,34,34
Case 1664,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,34,49
Case 1664,34,0 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,49,49
Case 626,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,35
Case 626,8,0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,9,35
Case 626,9,0 8 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,20,35
Case 626,20,0 8 9 20 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,35,35
Case 3532,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,26,41
Case 3532,26,0 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,26,41
Case 3532,26,0 26 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,41,41
Case 1754,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,21,56
Case 1754,21,0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,21,56
Case 1754,21,0 21 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,41,56
Case 1754,41,0 21 21 41 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,56,56
Case 2499,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,34
Case 2499,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,4,34
Case 2499,4,0 4 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,34
Case 2499,19,0 4 4 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,34,34
Case 3351,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,30
Case 3351,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 3351,15,0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,30
Case 3351,15,0 15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,30
Case 3676,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,21,44
Case 3676,21,0 21 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,29,44
Case 3676,29,0 21 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,29,44
Case 3676,29,0 21 29 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,44,44
Case 3745,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,8,34
Case 3745,8,0 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,8,34
Case 3745,8,0 8 8 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,34
Case 3745,19,0 8 8 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,34,34
Case 930,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,32
Case 930,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 930,17,0 16 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,32,32
Case 3015,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,42
Case 3015,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,42
Case 3015,7,0 4 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,27,42
Case 3015,27,0 4 7 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,42,42
Case 939,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,0,38
Case 939,0,0 0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,10,38
Case 939,10,0 0 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,10,38
Case 939,10,0 0 10 10 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,23,38
Case 939,23,0 0 10 10 23 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,38,38
Case 679,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,9,31
Case 679,9,0 9 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 679,16,0 9 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 1831,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,2,34
Case 1831,2,0 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,2,34
Case 1831,2,0 2 2 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,19,34
Case 1831,19,0 2 2 19 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,34,34
Case 3535,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,7,54
Case 3535,7,0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,39,54
Case 3535,39,0 7 39 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,54,54
Case 4067,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,31
Case 4067,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 4067,16,0 16 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 603,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,7,39
Case 603,7,0 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,24,39
Case 603,24,0 7 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,24,39
Case 603,24,0 7 24 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,39,39
Case 2599,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,43
Case 2599,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,27,43
Case 2599,27,0 17 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,28,43
Case 2599,28,0 17 27 28 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,43,43
Case 701,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,30
Case 701,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 701,15,0 1 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,30,30
Case 2093,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,31
Case 2093,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,16,31
Case 2093,16,0 14 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,31,31
Case 4147,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,51
Case 4147,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,35,51
Case 4147,35,0 16 35 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,36,51
Case 4147,36,0 16 35 36 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,51,51
Case 988,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,42
Case 988,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,27,42
Case 988,27,0 17 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,27,42
Case 988,27,0 17 27 27 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,42,42
Case 487,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,16,44
Case 487,16,0 16 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,29,44
Case 487,29,0 16 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 2962,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,30
Case 2962,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 2962,15,0 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,15,30
Case 2962,15,0 15 15 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,30,30
Case 1704,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,29,44
Case 1704,29,0 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,29,44
Case 1704,29,0 29 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 2891,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,6,49
Case 2891,6,0 6 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,7,49
Case 2891,7,0 6 7 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,34,49
Case 2891,34,0 6 7 34 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,49,49
Case 1894,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,30
Case 1894,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,30
Case 1894,15,0 14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,30,30
Case 2391,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,15,44
Case 2391,15,0 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,29,44
Case 2391,29,0 15 29 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,44,44
Case 1301,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,14,48
Case 1301,14,0 14 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,48
Case 1301,15,0 14 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,48
Case 1301,33,0 14 15 33 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,48,48
Case 2614,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,33
Case 2614,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,15,33
Case 2614,15,0 12 15 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,18,33
Case 2614,18,0 12 15 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,33,33
Case 408,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,4,47
Case 408,4,0 4 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,5,47
Case 408,5,0 4 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,5,47
Case 408,5,0 4 5 5 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,47
Case 408,32,0 4 5 5 32 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,47,47
Case 1386,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,32
Case 1386,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,32
Case 1386,17,0 12 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,32
Case 1386,17,0 12 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,32,32
Case 1193,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,24,41
Case 1193,24,0 24 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,26,41
Case 1193,26,0 24 26 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,41,41
Case 2550,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,17,39
Case 2550,17,0 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,17,39
Case 2550,17,0 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,17,39
Case 2550,17,0 17 17 17 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,4,24,39
Case 2550,24,0 17 17 17 24 -1 -1 -1 -1 -1 -1 -1 -1 -1,5,24,39
Case 2550,24,0 17 17 17 24 24 -1 -1 -1 -1 -1 -1 -1 -1,6,39,39
Case 728,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,12,33
Case 728,12,0 12 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,18,33
Case 728,18,0 12 18 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,3,33,33
Case 154,0,0 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,1,1,37
Case 154,1,0 1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1,2,14,37
