case_id,concept_name,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 2805,4,6 2 4 0 0 0 0 0 0 0 0 0 0 0,3,5,1
Case 2805,2,6 2 4 2 0 0 0 0 0 0 0 0 0 0,4,5,1
Case 2805,2,6 2 4 2 2 0 0 0 0 0 0 0 0 0,5,4,1
Case 2805,5,6 2 4 2 2 5 0 0 0 0 0 0 0 0,6,3,1
Case 2805,4,6 2 4 2 2 5 4 0 0 0 0 0 0 0,7,1,1
Case 2805,3,6 2 4 2 2 5 4 3 0 0 0 0 0 0,8,2,1
Case 2806,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2806,2,6 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2806,4,6 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2806,3,6 2 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2807,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2807,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2807,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2808,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2808,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2808,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 2808,5,2 4 5 5 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2808,3,2 4 5 5 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2809,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2809,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2809,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 281,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 281,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 281,4,2 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 281,3,2 2 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2810,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2810,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2810,4,2 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2810,3,2 2 4 3 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2810,3,2 2 4 3 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2811,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2811,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2811,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2812,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,4,1
Case 2812,5,2 5 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2812,4,2 5 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2812,3,2 5 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2813,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2813,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2813,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2814,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2814,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2814,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2815,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2815,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2815,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2816,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2816,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 2816,7,2 4 7 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2816,3,2 4 7 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2817,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2817,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2817,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2818,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2818,2,6 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2818,4,6 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2818,3,6 2 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2819,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2819,2,6 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2819,4,6 2 4 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 2819,5,6 2 4 5 0 0 0 0 0 0 0 0 0 0,4,4,1
Case 2819,5,6 2 4 5 5 0 0 0 0 0 0 0 0 0,5,3,1
Case 2819,4,6 2 4 5 5 4 0 0 0 0 0 0 0 0,6,1,1
Case 2819,3,6 2 4 5 5 4 3 0 0 0 0 0 0 0,7,2,1
Case 282,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 282,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 282,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2820,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2820,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2820,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2821,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2821,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2821,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2822,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2822,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2822,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2823,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2823,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2823,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2824,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2824,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2824,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2825,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2825,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2825,4,2 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2825,3,2 2 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2826,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2826,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2826,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2826,3,2 4 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2802,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2802,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2802,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 261,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 261,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 261,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2545,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2545,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2545,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2544,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2544,2,6 2 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 2544,2,6 2 2 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2544,4,6 2 2 4 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2544,3,6 2 2 4 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2470,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2470,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2470,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2470,4,2 4 5 4 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2470,3,2 4 5 4 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2471,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2471,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2471,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2471,4,2 4 5 4 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2471,3,2 4 5 4 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2471,10,2 4 5 4 3 10 0 0 0 0 0 0 0 0,6,2,1
Case 2472,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2472,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2472,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2473,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2473,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2473,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2473,4,2 4 5 4 0 0 0 0 0 0 0 0 0 0,4,4,1
Case 2473,5,2 4 5 4 5 0 0 0 0 0 0 0 0 0,5,1,1
Case 2473,3,2 4 5 4 5 3 0 0 0 0 0 0 0 0,6,2,1
Case 2474,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2474,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2474,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2475,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2475,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,6,1
Case 2475,7,2 4 7 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2475,3,2 4 7 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2476,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2476,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 2476,9,2 4 9 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2476,3,2 4 9 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2477,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2477,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2477,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2478,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2478,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2478,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2479,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 2479,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,2,1
Case 248,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,1
Case 248,3,2 3 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 248,3,2 3 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 247,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 247,4,6 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 247,3,6 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2480,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2480,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2480,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2482,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2482,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2482,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2483,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2483,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2483,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2483,4,2 4 3 4 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2483,3,2 4 3 4 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2484,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2484,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2484,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2485,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2485,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2485,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2486,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2486,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2486,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2486,4,2 4 3 4 0 0 0 0 0 0 0 0 0 0,4,4,1
Case 2486,5,2 4 3 4 5 0 0 0 0 0 0 0 0 0,5,3,1
Case 2486,4,2 4 3 4 5 4 0 0 0 0 0 0 0 0,6,1,1
Case 2486,3,2 4 3 4 5 4 3 0 0 0 0 0 0 0,7,2,1
Case 2487,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2487,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2487,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2488,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2488,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2488,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2488,3,2 4 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2489,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2489,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2489,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 249,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 249,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 249,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2490,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2490,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2490,4,2 2 4 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 2490,5,2 2 4 5 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2490,3,2 2 4 5 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2491,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2491,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2491,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2481,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2481,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 2481,9,2 4 9 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2481,3,2 4 9 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2469,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2469,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2469,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2468,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2468,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2468,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2468,4,2 4 5 4 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2468,3,2 4 5 4 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2467,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2467,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2467,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,3,1
Case 2467,4,2 4 5 4 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2467,3,2 4 5 4 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2444,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2444,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2444,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2445,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2445,2,6 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2445,4,6 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2445,3,6 2 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2446,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2446,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2446,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2447,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2447,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2447,4,2 4 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2447,3,2 4 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2448,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2448,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2448,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2449,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2449,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2449,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 245,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 245,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 245,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2450,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2450,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2450,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2451,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,4
Case 2451,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,6,4
Case 2451,7,2 4 7 0 0 0 0 0 0 0 0 0 0 0,3,8,4
Case 2451,9,2 4 7 9 0 0 0 0 0 0 0 0 0 0,4,8,4
Case 2451,9,2 4 7 9 9 0 0 0 0 0 0 0 0 0,5,1,4
Case 2452,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2452,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2452,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2452,3,2 4 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2453,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2453,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2453,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2454,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2454,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2454,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2454,3,2 4 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2455,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2455,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2455,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2455,3,2 4 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2456,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2456,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2456,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2457,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2457,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2457,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2458,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2458,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2458,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2458,3,2 4 5 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2459,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2459,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2459,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 246,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 246,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 246,4,2 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 246,3,2 2 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2460,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2460,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2460,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2461,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2461,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2461,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2462,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2462,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2462,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2462,3,2 4 3 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2463,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2463,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2463,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,4,1
Case 2463,5,2 4 3 5 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2463,3,2 4 3 5 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2464,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2464,2,6 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2464,4,6 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2464,3,6 2 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2465,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2465,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2465,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2466,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2466,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,8,1
Case 2466,9,2 4 9 0 0 0 0 0 0 0 0 0 0 0,3,8,1
Case 2466,9,2 4 9 9 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2466,3,2 4 9 9 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2492,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2492,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2492,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2493,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2493,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2493,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2494,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2494,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2494,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2495,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2495,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2495,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2521,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2521,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2521,3,2 4 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2522,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
Case 2522,4,2 4 0 0 0 0 0 0 0 0 0 0 0 0,2,4,1
Case 2522,5,2 4 5 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2522,3,2 4 5 3 0 0 0 0 0 0 0 0 0 0,4,1,1
Case 2522,3,2 4 5 3 3 0 0 0 0 0 0 0 0 0,5,2,1
Case 2523,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2523,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,1
Case 2523,3,2 2 3 0 0 0 0 0 0 0 0 0 0 0,3,2,1
Case 2524,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2524,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,3,1
Case 2524,4,2 2 4 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2524,3,2 2 4 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2525,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,5,1
Case 2525,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,5,1
Case 2525,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,1
Case 2525,3,2 2 2 3 0 0 0 0 0 0 0 0 0 0,4,2,1
Case 2526,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,1
