case_id,Resource,Prefix,Prefix Length,Next-Feature,Last-Feature
Case 3288,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 3288,18,18 18 18 18 18 0 0 0 0 0 0 0 0 0,5,20,9
Case 3027,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 3027,20,12 20 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 3027,17,12 20 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1313,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 1313,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1313,2,18 18 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 4326,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 4326,20,17 20 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 4326,2,17 20 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 4326,2,17 20 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2403,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 2403,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 2403,12,18 20 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1332,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 1332,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1332,2,18 20 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 4365,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 4365,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 4365,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 4365,2,18 18 18 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 4068,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 4068,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 4068,17,17 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3657,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 3657,20,17 20 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 3657,18,17 20 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 503,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 503,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 503,17,17 17 17 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 503,2,17 17 17 2 0 0 0 0 0 0 0 0 0 0,4,16,9
Case 503,17,17 17 17 2 17 0 0 0 0 0 0 0 0 0,5,20,9
Case 1682,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 1682,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 1682,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 2504,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 2504,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 2504,17,18 20 17 0 0 0 0 0 0 0 0 0 0 0,3,16,9
Case 2504,17,18 20 17 17 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3214,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,10,9
Case 3214,11,18 11 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3214,2,18 11 2 0 0 0 0 0 0 0 0 0 0 0,3,16,9
Case 3214,17,18 11 2 17 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 324,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 324,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 4359,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 4359,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 4359,17,18 20 17 0 0 0 0 0 0 0 0 0 0 0,3,16,9
Case 4359,17,18 20 17 17 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1017,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 1017,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 1017,19,18 20 19 0 0 0 0 0 0 0 0 0 0 0,3,19,9
Case 1017,19,18 20 19 19 0 0 0 0 0 0 0 0 0 0,4,19,9
Case 1017,19,18 20 19 19 19 0 0 0 0 0 0 0 0 0,5,20,9
Case 1946,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,9
Case 1946,8,18 8 0 0 0 0 0 0 0 0 0 0 0 0,2,3,9
Case 1946,8,18 8 8 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 4082,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 4082,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 4082,17,18 20 17 0 0 0 0 0 0 0 0 0 0 0,3,16,9
Case 4082,17,18 20 17 17 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3426,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 3426,17,2 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 3426,17,2 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 4048,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 4048,17,18 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 4048,17,18 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1338,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1338,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,20,9
Case 498,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 498,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 498,2,18 18 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 498,2,18 18 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2380,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 2380,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 2380,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 2380,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 2380,18,18 18 18 18 18 0 0 0 0 0 0 0 0 0,5,20,9
Case 2714,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 2714,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,9,9
Case 2714,10,18 20 10 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 2603,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,9
Case 2603,8,17 8 0 0 0 0 0 0 0 0 0 0 0 0,2,3,9
Case 2603,8,17 8 8 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 478,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 478,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 478,2,17 17 2 0 0 0 0 0 0 0 0 0 0 0,3,19,9
Case 478,19,17 17 2 19 0 0 0 0 0 0 0 0 0 0,4,19,9
Case 478,19,17 17 2 19 19 0 0 0 0 0 0 0 0 0,5,20,9
Case 3071,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 3071,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 3071,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 3071,2,18 18 18 2 0 0 0 0 0 0 0 0 0 0,4,19,9
Case 3071,19,18 18 18 2 19 0 0 0 0 0 0 0 0 0,5,20,9
Case 502,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 502,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 502,17,17 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1813,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1813,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 1813,18,17 2 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 1813,18,17 2 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2713,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 2713,12,12 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 2713,12,12 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 2713,12,12 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 769,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 769,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 769,2,18 20 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3933,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3933,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3933,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 622,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 622,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 622,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 622,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 520,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,14,9
Case 520,15,18 15 0 0 0 0 0 0 0 0 0 0 0 0,2,9,9
Case 520,10,18 15 10 0 0 0 0 0 0 0 0 0 0 0,3,9,9
Case 520,10,18 15 10 10 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 962,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 962,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 962,17,18 20 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 253,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 253,20,2 20 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 253,17,2 20 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1580,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1580,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1580,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 1580,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2674,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 2674,20,17 20 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2674,2,17 20 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2674,2,17 20 2 2 0 0 0 0 0 0 0 0 0 0,4,1,9
Case 2674,2,17 20 2 2 2 0 0 0 0 0 0 0 0 0,5,20,9
Case 4456,6,6 0 0 0 0 0 0 0 0 0 0 0 0 0,1,6,9
Case 4456,6,6 6 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 4456,18,6 6 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 4456,18,6 6 18 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1615,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 1615,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1615,2,18 20 2 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 1615,18,18 20 2 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 4398,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 4398,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 4398,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 4398,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 4398,18,18 18 18 18 18 0 0 0 0 0 0 0 0 0,5,16,9
Case 4398,17,18 18 18 18 18 17 0 0 0 0 0 0 0 0,6,20,9
Case 2676,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2676,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2676,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 4478,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 4478,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 4478,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 4478,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 4478,18,18 18 18 18 18 0 0 0 0 0 0 0 0 0,5,20,9
Case 2013,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 2013,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2013,2,18 20 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1449,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 1449,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 1449,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 1449,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 1449,18,18 18 18 18 18 0 0 0 0 0 0 0 0 0,5,20,9
Case 4487,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 4487,2,12 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 4487,2,12 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 2290,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 2290,17,12 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 2290,17,12 17 17 0 0 0 0 0 0 0 0 0 0 0,3,16,9
Case 2290,17,12 17 17 17 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1792,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 1792,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 1792,17,17 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 2108,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2108,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 2108,12,18 2 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 2490,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 2490,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,3,9
Case 2490,8,18 18 8 0 0 0 0 0 0 0 0 0 0 0,3,3,9
Case 2490,8,18 18 8 8 0 0 0 0 0 0 0 0 0 0,4,3,9
Case 2490,8,18 18 8 8 8 0 0 0 0 0 0 0 0 0,5,20,9
Case 1903,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1903,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1903,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 1903,18,18 2 2 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 1,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1,2,18 18 2 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 1,18,18 18 2 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2279,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 2279,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2279,2,18 18 2 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 2279,18,18 18 2 18 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1179,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 1179,20,18 20 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 1179,19,18 20 19 0 0 0 0 0 0 0 0 0 0 0,3,19,9
Case 1179,19,18 20 19 19 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1007,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 1007,12,18 12 0 0 0 0 0 0 0 0 0 0 0 0,2,8,9
Case 1007,9,18 12 9 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 435,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 435,19,18 19 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 435,2,18 19 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 435,2,18 19 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2447,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2447,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,7,9
Case 2447,7,18 2 7 0 0 0 0 0 0 0 0 0 0 0,3,7,9
Case 2447,7,18 2 7 7 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 4154,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 4154,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 4154,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 3542,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,19,9
Case 3542,19,19 19 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 3542,19,19 19 19 0 0 0 0 0 0 0 0 0 0 0,3,19,9
Case 3542,19,19 19 19 19 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 708,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,20,9
Case 708,20,12 20 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 708,2,12 20 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 708,2,12 20 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 1145,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 1145,12,18 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 1145,12,18 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 1145,12,18 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 638,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 638,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 638,12,18 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 638,12,18 2 12 12 0 0 0 0 0 0 0 0 0 0,4,11,9
Case 638,12,18 2 12 12 12 0 0 0 0 0 0 0 0 0,5,11,9
Case 638,12,18 2 12 12 12 12 0 0 0 0 0 0 0 0,6,20,9
Case 2949,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2949,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 2949,12,18 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 2949,12,18 2 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 4369,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 4369,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 4369,19,18 2 19 0 0 0 0 0 0 0 0 0 0 0,3,19,9
Case 4369,19,18 2 19 19 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3957,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3957,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 3957,19,17 2 19 0 0 0 0 0 0 0 0 0 0 0,3,16,9
Case 3957,17,17 2 19 17 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 4558,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 4558,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 4558,18,17 2 18 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 4558,2,17 2 18 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2897,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2897,2,17 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2897,2,17 2 2 0 0 0 0 0 0 0 0 0 0 0,3,19,9
Case 2897,19,17 2 2 19 0 0 0 0 0 0 0 0 0 0,4,19,9
Case 2897,19,17 2 2 19 19 0 0 0 0 0 0 0 0 0,5,20,9
Case 233,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,9
Case 233,8,18 8 0 0 0 0 0 0 0 0 0 0 0 0,2,3,9
Case 233,8,18 8 8 0 0 0 0 0 0 0 0 0 0 0,3,4,9
Case 233,4,18 8 8 4 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3543,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3543,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3543,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 3543,2,2 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3865,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3865,2,19 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3865,2,19 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 3865,2,19 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 780,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,11,9
Case 780,12,17 12 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 780,12,17 12 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 780,12,17 12 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2081,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2081,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 2081,17,18 2 17 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2081,2,18 2 17 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2104,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2104,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2104,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2104,2,18 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2716,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2716,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2716,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2716,2,18 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3016,2,2 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3016,2,2 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 3016,2,2 2 2 0 0 0 0 0 0 0 0 0 0 0,3,16,9
Case 3016,17,2 2 2 17 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 3044,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 3044,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 3044,19,17 17 19 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1924,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 1924,17,17 17 0 0 0 0 0 0 0 0 0 0 0 0,2,16,9
Case 1924,17,17 17 17 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 2826,17,17 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,9
Case 2826,8,17 8 0 0 0 0 0 0 0 0 0 0 0 0,2,3,9
Case 2826,8,17 8 8 0 0 0 0 0 0 0 0 0 0 0,3,3,9
Case 2826,8,17 8 8 8 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 4501,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 4501,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,18,9
Case 4501,18,18 18 18 0 0 0 0 0 0 0 0 0 0 0,3,18,9
Case 4501,18,18 18 18 18 0 0 0 0 0 0 0 0 0 0,4,18,9
Case 4501,18,18 18 18 18 18 0 0 0 0 0 0 0 0 0,5,20,9
Case 3059,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 3059,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,19,9
Case 3059,19,18 2 19 0 0 0 0 0 0 0 0 0 0 0,3,19,9
Case 3059,19,18 2 19 19 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2197,12,12 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2197,2,12 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 2197,12,12 2 12 0 0 0 0 0 0 0 0 0 0 0,3,11,9
Case 2197,12,12 2 12 12 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 2328,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,3,9
Case 2328,8,18 8 0 0 0 0 0 0 0 0 0 0 0 0,2,7,9
Case 2328,7,18 8 7 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 2558,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 2558,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 2558,2,18 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 2558,2,18 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 46,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 46,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,8,9
Case 46,9,18 2 9 0 0 0 0 0 0 0 0 0 0 0,3,8,9
Case 46,9,18 2 9 9 0 0 0 0 0 0 0 0 0 0,4,8,9
Case 46,9,18 2 9 9 9 0 0 0 0 0 0 0 0 0,5,20,9
Case 821,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,16,9
Case 821,17,18 17 0 0 0 0 0 0 0 0 0 0 0 0,2,8,9
Case 821,9,18 17 9 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 1043,19,19 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 1043,2,19 2 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 1043,2,19 2 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 1043,2,19 2 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 480,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
Case 480,2,18 2 0 0 0 0 0 0 0 0 0 0 0 0,2,11,9
Case 480,12,18 2 12 0 0 0 0 0 0 0 0 0 0 0,3,20,9
Case 58,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,18,9
Case 58,18,18 18 0 0 0 0 0 0 0 0 0 0 0 0,2,1,9
Case 58,2,18 18 2 0 0 0 0 0 0 0 0 0 0 0,3,1,9
Case 58,2,18 18 2 2 0 0 0 0 0 0 0 0 0 0,4,20,9
Case 105,18,18 0 0 0 0 0 0 0 0 0 0 0 0 0,1,1,9
